;cam:dataFim;cam:dataInicio;cam:descricaoCausaFimExercicio;cam:idCadastroParlamentarAnterior;cam:idCausaFimExercicio;cam:siglaUFRepresentacao;cam:situacaoExercicio;org:hasMember;org:role;slp:resource_uri
558;2016-04-14;2016-04-07;Afastamento;178990;53;SP;Suplente;744c1ef5-b9d5-4e27-ae7e-8081b35b786c;b27beba7-ca02-4041-a9e0-1793bcd141fe;e35bb6fb-6c7a-48ad-b573-0e7f37043ee3
559;2016-05-25;2016-04-08;Secretário de Estado;;12;GO;Titular;e29b1d29-1c7e-496f-9092-4a81a04066c4;b27beba7-ca02-4041-a9e0-1793bcd141fe;7d0b0d43-39fa-4ec2-ac59-9329803a7296
560;2016-04-27;2016-04-12;Secretário de Estado;;12;RJ;Titular;16f92db2-7152-46ab-86d1-8ae15867ba43;b27beba7-ca02-4041-a9e0-1793bcd141fe;7d93526b-71ff-4f67-ad05-395ec2296f6e
561;;2016-04-14;;;;MG;Titular;e28f10dd-7905-4811-8593-a423906b2579;b27beba7-ca02-4041-a9e0-1793bcd141fe;0da65fde-243d-4511-8f10-de568f107d6b
562;;2016-04-14;;;;RJ;Titular;5eaa2696-f56d-4de1-9bc1-d8fba6fde098;b27beba7-ca02-4041-a9e0-1793bcd141fe;adf31792-2ec0-4ddf-916f-25506e0fa300
563;2016-04-19;2016-04-14;Secretário de Prefeitura de Capital;;13;RJ;Titular;dc1da8fe-06e8-42e4-8f9c-e2740dd0ce18;b27beba7-ca02-4041-a9e0-1793bcd141fe;19f87b5d-85f9-4cbe-8f81-b34c7743a824
564;2016-04-19;2016-04-14;Secretário de Estado;;12;RJ;Titular;a5c35984-c02b-4ca8-be8b-5de4ea079e27;b27beba7-ca02-4041-a9e0-1793bcd141fe;843804b5-553c-40a9-a498-1ea54b165c3b
565;2016-04-19;2016-04-14;Ministro de Estado;;11;PI;Titular;26f2b793-8f8c-4062-8747-7dfc5d11f06d;b27beba7-ca02-4041-a9e0-1793bcd141fe;7c2dca5b-76f0-4b64-82e1-f41cc6192e69
566;2016-04-19;2016-04-14;Secretário de Prefeitura de Capital;;13;RJ;Titular;d367d434-56e0-4bac-b7a6-368e8dbe3e7d;b27beba7-ca02-4041-a9e0-1793bcd141fe;909bc6fe-a267-4f9f-9223-ad6c8bd9acec
567;2016-04-19;2016-04-14;Secretário de Estado;;12;SP;Titular;25a867e4-0f9b-4c13-bdf7-629b083b6139;b27beba7-ca02-4041-a9e0-1793bcd141fe;9f51908f-ccb9-4cc1-b674-a70c5267a24b
568;2016-04-19;2016-04-14;Ministro de Estado;;11;MG;Titular;2db61df1-0066-45de-b3a2-9ec6ba7f1152;b27beba7-ca02-4041-a9e0-1793bcd141fe;8d9aef83-b2d5-40aa-ae39-f4a11dd7b35b
569;2016-04-20;2016-04-14;Secretário de Estado;;12;PE;Titular;dc5f63b1-40b5-420e-896a-63ce668e4337;b27beba7-ca02-4041-a9e0-1793bcd141fe;3d923e31-3623-409b-bd97-c3c0723bf272
570;2016-04-20;2016-04-14;Secretário de Estado;;12;PE;Titular;9aff7839-e5df-4233-90f5-71ce9f6d9d11;b27beba7-ca02-4041-a9e0-1793bcd141fe;05535c74-793d-499e-ab2d-0f0cd673f5f4
571;;2016-04-15;;;;CE;Titular;9ac325f0-b71f-4874-8f7c-d8811198997c;b27beba7-ca02-4041-a9e0-1793bcd141fe;8614cf1f-dbbc-4c1d-8c35-2e844e976a3e
572;2016-10-18;2016-04-18;Afastamento;178855;53;BA;Suplente;dc51a00d-9b93-4ec0-972d-3ce7382037b0;b27beba7-ca02-4041-a9e0-1793bcd141fe;ce8ddd41-b75f-4ad9-ae4d-413ae7b18363
573;;2016-04-19;;74160;;MG;Suplente;35744837-a9a6-4524-a37e-97235669f067;b27beba7-ca02-4041-a9e0-1793bcd141fe;5f3f94bd-1dfd-463b-888a-b03d928b701b
574;2016-10-18;2016-04-19;Afastamento;178924;53;PI;Suplente;eebfef3b-1dac-4311-9dbb-6553c252823b;b27beba7-ca02-4041-a9e0-1793bcd141fe;5122ce49-4ab6-4149-8ca5-b5db51436c64
575;2016-10-19;2016-04-19;Afastamento;141391;53;SP;Suplente;744c1ef5-b9d5-4e27-ae7e-8081b35b786c;b27beba7-ca02-4041-a9e0-1793bcd141fe;4f919cff-601f-47a5-a1ea-f80326023c0b
576;2016-10-19;2016-04-19;Afastamento;178990;53;SP;Efetivado;2211ebc1-2bc8-47d2-a43e-366c47461e29;b27beba7-ca02-4041-a9e0-1793bcd141fe;e9564460-3c72-46c5-9e6a-39039b40e96a
577;2016-10-19;2016-04-19;Afastamento;178979;53;SP;Efetivado;b99d5b6a-d883-48ef-a078-25f973b1a968;b27beba7-ca02-4041-a9e0-1793bcd141fe;1b518561-8777-45d1-88b0-6f365df146c0
578;2016-10-19;2016-04-19;Afastamento;88950;53;SP;Suplente;25d26991-a16e-4b5e-b704-771ec946b10c;b27beba7-ca02-4041-a9e0-1793bcd141fe;2480fa11-89f2-4967-a793-85e826968e33
579;;2016-04-20;;178921;;PE;Suplente;1eb061c6-8ef0-4d97-b48b-06571cc06fe9;b27beba7-ca02-4041-a9e0-1793bcd141fe;ee3a43ce-350e-4caa-908a-26b3c7d9a8c3
580;2016-10-18;2016-04-20;Afastamento;188097;53;PI;Suplente;67c80246-7ecf-4c86-beec-98d21f085cb2;b27beba7-ca02-4041-a9e0-1793bcd141fe;fe1b48e0-74b3-4bb1-a695-b53121431265
581;2017-08-02;2016-04-20;Afastamento;160528;53;PE;Suplente;f697f93a-4102-4351-a3f9-bda0df3e3e5c;b27beba7-ca02-4041-a9e0-1793bcd141fe;05f7ebb6-7ff8-4741-8300-d9e6ae761372
582;2016-07-13;2016-04-22;Afastamento;160612;53;RJ;Efetivado;d04a7e24-969f-4384-a449-a4784a474485;b27beba7-ca02-4041-a9e0-1793bcd141fe;96c56661-b82b-4ad2-98fb-4e9ac0a5470d
583;;2016-04-25;;178942;;RJ;Efetivado;fd3bd4fe-fa0d-44b2-8a4f-e6ca398dc25a;b27beba7-ca02-4041-a9e0-1793bcd141fe;234eed4c-4f8c-4430-9fbb-b27bd24655ab
584;;2016-04-28;;;;PI;Titular;26f2b793-8f8c-4062-8747-7dfc5d11f06d;b27beba7-ca02-4041-a9e0-1793bcd141fe;dc68a386-8220-4a53-bfe6-05656b82cd9c
585;2016-07-12;2016-04-28;Afastamento;74833;53;RJ;Efetivado;a19cf132-1271-495d-9927-959a7b89972d;b27beba7-ca02-4041-a9e0-1793bcd141fe;82c53669-e20e-4733-8815-59b42fff8433
586;;2016-05-12;;;;CE;Titular;efb90dc6-59a1-4759-a348-d8939078f65c;b27beba7-ca02-4041-a9e0-1793bcd141fe;871d8112-8817-46e4-b741-eb411c0209e9
587;;2016-05-12;;;;MG;Titular;2db61df1-0066-45de-b3a2-9ec6ba7f1152;b27beba7-ca02-4041-a9e0-1793bcd141fe;06304417-6312-47ea-a1f1-0e3b3016bc54
588;2016-06-01;2016-05-13;Afastamento;74254;53;RJ;Suplente;17ef5a82-ddfd-4adb-87e5-bdfa4f952217;b27beba7-ca02-4041-a9e0-1793bcd141fe;5a7275a0-1746-457b-bf36-a4a36d9d6ddb
589;;2016-05-17;;163321;;RS;Efetivado;f1311e7a-50e7-455c-ad28-8eb73ec02ff2;b27beba7-ca02-4041-a9e0-1793bcd141fe;cd3a062a-d44a-4058-9480-48d920b6cd30
590;2016-07-13;2016-05-17;Afastamento;74428;53;PE;Suplente;334a2151-8b3a-4418-9d19-043c78139f3f;b27beba7-ca02-4041-a9e0-1793bcd141fe;011ff480-aca3-493a-b230-7d722e22fb7c
591;2016-09-21;2016-05-17;Afastamento;73692;53;RS;Suplente;8605c424-78ab-49f5-a413-9d29a83a7964;b27beba7-ca02-4041-a9e0-1793bcd141fe;2ada401b-fa79-4066-9292-adedda68bbb8
592;2016-10-10;2016-05-17;Afastamento;141431;53;PE;Suplente;c6b24569-14a7-4f0f-95da-450276e95432;b27beba7-ca02-4041-a9e0-1793bcd141fe;04801d2b-d9eb-4510-bfa5-522f1b10cdca
593;;2016-05-18;;;;MT;Titular;74df1642-c2d1-4010-b56e-4c3e387e90da;b27beba7-ca02-4041-a9e0-1793bcd141fe;759b816a-82c3-41ef-8249-227d0fc874aa
594;2016-09-16;2016-05-19;Afastamento;73701;53;RJ;Efetivado;021542e7-4f0e-4477-9e6b-687bb2b19039;b27beba7-ca02-4041-a9e0-1793bcd141fe;0543ec4c-12d4-492a-88d4-b99b491af5c5
595;2016-07-11;2016-05-25;Afastamento;160617;53;GO;Suplente;da206427-9bc6-4f27-93ac-01bab55f3c10;b27beba7-ca02-4041-a9e0-1793bcd141fe;d36ac46c-9f5f-4fe8-846e-dc01a8309dfa
596;;2016-05-31;;;;PE;Titular;dc5f63b1-40b5-420e-896a-63ce668e4337;b27beba7-ca02-4041-a9e0-1793bcd141fe;03458ff1-b39a-4520-bfb4-24e25aa2bcb4
597;;2016-06-01;;;;RJ;Titular;d367d434-56e0-4bac-b7a6-368e8dbe3e7d;b27beba7-ca02-4041-a9e0-1793bcd141fe;9201d49b-0613-45cf-80cc-8e108869c307
598;;2016-07-11;;;;GO;Titular;e29b1d29-1c7e-496f-9092-4a81a04066c4;b27beba7-ca02-4041-a9e0-1793bcd141fe;22a723a8-7e90-4785-b950-f81285d9b252
599;2016-07-19;2016-07-12;Secretário de Prefeitura de Capital;;13;RJ;Titular;dc1da8fe-06e8-42e4-8f9c-e2740dd0ce18;b27beba7-ca02-4041-a9e0-1793bcd141fe;054717f3-2d88-49ff-b5bd-cc7d0a54547a
600;2016-07-19;2016-07-12;Secretário de Estado;;12;PE;Titular;9aff7839-e5df-4233-90f5-71ce9f6d9d11;b27beba7-ca02-4041-a9e0-1793bcd141fe;0f1e7d6d-2b40-4d08-ba92-df778a556af2
601;2016-07-18;2016-07-13;Secretário de Estado;;12;RJ;Titular;a5c35984-c02b-4ca8-be8b-5de4ea079e27;b27beba7-ca02-4041-a9e0-1793bcd141fe;4f348969-8a04-4b10-99dc-ffc00bc0128e
602;2016-07-19;2016-07-13;Secretário de Estado;;12;SC;Titular;99e15b0e-6959-48b3-8657-642e666f8464;b27beba7-ca02-4041-a9e0-1793bcd141fe;fc8ed69e-7deb-45b6-8bcb-0af77a2b067c
603;2016-11-12;2016-07-14;Afastamento;160596;53;GO;Suplente;da206427-9bc6-4f27-93ac-01bab55f3c10;b27beba7-ca02-4041-a9e0-1793bcd141fe;fd1d30fa-1be0-4b30-8213-b395933de9be
604;;2016-07-16;;;;PR;Titular;ca497a06-efd9-4c7e-97da-f05a81402c23;b27beba7-ca02-4041-a9e0-1793bcd141fe;a98e9b72-0e7f-4fbc-b7d4-2f6eb5628290
605;;2016-07-18;;178942;;RJ;Efetivado;d04a7e24-969f-4384-a449-a4784a474485;b27beba7-ca02-4041-a9e0-1793bcd141fe;b7677115-4951-409e-a5b6-9f3d0c781290
606;2016-09-12;2016-07-20;Afastamento;160612;53;RJ;Efetivado;a19cf132-1271-495d-9927-959a7b89972d;b27beba7-ca02-4041-a9e0-1793bcd141fe;8b300893-1dc2-4858-a673-94c64e857f76
607;2016-10-10;2016-07-20;Afastamento;74471;53;PE;Suplente;334a2151-8b3a-4418-9d19-043c78139f3f;b27beba7-ca02-4041-a9e0-1793bcd141fe;7c93c915-c633-4012-847c-1a80187a9813
608;;2016-07-25;;;;BA;Titular;7dd60b0a-74b6-4ffd-9eeb-4c6005e5d9d8;b27beba7-ca02-4041-a9e0-1793bcd141fe;8941272c-12a0-466f-a25a-e83ef5d814e5
609;2016-11-30;2016-08-02;Afastamento;178913;53;PB;Efetivado;c07db241-1f54-4872-840c-7b394364aa2b;b27beba7-ca02-4041-a9e0-1793bcd141fe;7f58acdb-9ea1-4862-a3bb-d5fd991b935e
610;;2016-08-16;;160613;;AC;Suplente;2e29c878-f9a8-4961-930e-3c133b3216dd;b27beba7-ca02-4041-a9e0-1793bcd141fe;9ed2b71e-c797-4764-aa36-4f14ce93c0dd
611;;2016-08-29;;;;PE;Titular;9aff7839-e5df-4233-90f5-71ce9f6d9d11;b27beba7-ca02-4041-a9e0-1793bcd141fe;f01c272d-9d7d-4029-b672-4b42379d3883
612;2016-10-04;2016-09-12;Secretário de Prefeitura de Capital;;13;RJ;Titular;dc1da8fe-06e8-42e4-8f9c-e2740dd0ce18;b27beba7-ca02-4041-a9e0-1793bcd141fe;9289f718-c99c-46fd-87e9-9dd80af3a050
613;2016-11-29;2016-09-14;Afastamento;74173;53;RJ;Efetivado;a19cf132-1271-495d-9927-959a7b89972d;b27beba7-ca02-4041-a9e0-1793bcd141fe;4a780ab5-5324-4f81-916b-bd617493deae
614;;2016-09-15;;;;CE;Titular;fe09accb-9d6e-48c5-9a57-e47803483697;b27beba7-ca02-4041-a9e0-1793bcd141fe;d990cba3-7c5c-4d45-bc3f-801e61a9ee15
615;;2016-09-16;;;;RJ;Titular;e77f24f7-068f-4eff-992f-0d98f31d64fa;b27beba7-ca02-4041-a9e0-1793bcd141fe;e71775c0-ed8b-441c-91df-d41fb58899fe
616;;2016-09-22;;;;AL;Titular;bfc11cda-cb05-46d6-aa05-34ac68e4c0c4;b27beba7-ca02-4041-a9e0-1793bcd141fe;7118ae0a-f333-4ccf-b0e2-071d7f13ad19
617;2017-01-16;2016-09-30;Afastamento;179001;53;RS;Suplente;8605c424-78ab-49f5-a413-9d29a83a7964;b27beba7-ca02-4041-a9e0-1793bcd141fe;ba221133-d6da-4207-872a-f66a89f357e2
618;2016-10-17;2016-10-04;Afastamento;160612;53;RJ;Suplente;17ef5a82-ddfd-4adb-87e5-bdfa4f952217;b27beba7-ca02-4041-a9e0-1793bcd141fe;34b8c4b2-1f94-4678-93ac-05871e80a761
619;2016-10-11;2016-10-10;Ministro de Estado;;11;PE;Titular;8eab9b44-9624-477e-a306-07063fb202ba;b27beba7-ca02-4041-a9e0-1793bcd141fe;dd39380c-f7c5-42f9-94ea-0e53ce85681b
620;2016-10-25;2016-10-11;Afastamento;141431;53;PE;Suplente;c6b24569-14a7-4f0f-95da-450276e95432;b27beba7-ca02-4041-a9e0-1793bcd141fe;9b57dd52-8a01-4eee-b541-0b48008418f8
621;2016-10-21;2016-10-17;Secretário de Estado;;12;RJ;Titular;a5c35984-c02b-4ca8-be8b-5de4ea079e27;b27beba7-ca02-4041-a9e0-1793bcd141fe;0308a6dd-029f-40c5-bfb7-8950cb472c5d
622;2017-08-02;2016-10-17;Afastamento;178843;53;AL;Suplente;ce7afc7e-6bdf-4522-afc9-ffe81829984b;b27beba7-ca02-4041-a9e0-1793bcd141fe;68d1bf45-98a9-47f0-b7b6-4a2dee7f0ab2
623;;2016-10-18;;;;BA;Titular;e73be9f3-d6f9-4a9a-a431-fb639e2a7945;b27beba7-ca02-4041-a9e0-1793bcd141fe;6ca9b472-0a27-457f-af84-92ee2b799abc
624;2016-10-24;2016-10-18;Secretário de Estado;;12;SC;Titular;99e15b0e-6959-48b3-8657-642e666f8464;b27beba7-ca02-4041-a9e0-1793bcd141fe;1975ee2d-6737-4ab2-9195-78d2b43efc3b
625;;2016-10-19;;;;PR;Suplente;3653a229-f038-4ffb-b273-adfc27a6c8d0;b27beba7-ca02-4041-a9e0-1793bcd141fe;fed16fcf-9bba-45ab-bcb0-8f7ac94a3cde
626;;2016-10-19;;;;MA;Titular;9ac4d003-134e-4e5c-9e49-b03f755dcc58;b27beba7-ca02-4041-a9e0-1793bcd141fe;79e2b698-35de-435f-a7ed-aeab7befebfa
627;2016-10-20;2016-10-19;Afastamento;74048;53;PE;Suplente;334a2151-8b3a-4418-9d19-043c78139f3f;b27beba7-ca02-4041-a9e0-1793bcd141fe;2943aa7d-14b8-475b-a0de-d7e2f01ad125
628;2016-10-21;2016-10-19;Secretário de Estado;;12;SP;Titular;25a867e4-0f9b-4c13-bdf7-629b083b6139;b27beba7-ca02-4041-a9e0-1793bcd141fe;39231821-1f1d-436b-b260-53887a441833
629;2016-10-26;2016-10-20;Ministro de Estado;;11;PE;Titular;8eab9b44-9624-477e-a306-07063fb202ba;b27beba7-ca02-4041-a9e0-1793bcd141fe;da973105-7254-4a7d-91a8-b77a6ccf5170
630;;2016-10-21;;178990;;SP;Efetivado;2211ebc1-2bc8-47d2-a43e-366c47461e29;b27beba7-ca02-4041-a9e0-1793bcd141fe;a4f244a9-57f3-4a74-a23d-84deba9719c8
631;;2016-10-21;;178979;;SP;Efetivado;b99d5b6a-d883-48ef-a078-25f973b1a968;b27beba7-ca02-4041-a9e0-1793bcd141fe;ae9f6fcf-ef86-4ac0-81c0-3fa39f636ce0
632;2016-11-23;2016-10-21;Ministro de Estado;141391;11;SP;Suplente;744c1ef5-b9d5-4e27-ae7e-8081b35b786c;b27beba7-ca02-4041-a9e0-1793bcd141fe;a82cd28e-2cb9-40a8-8c4e-a95340d2417f
633;2017-10-19;2016-10-21;Afastamento;178924;53;PI;Suplente;eebfef3b-1dac-4311-9dbb-6553c252823b;b27beba7-ca02-4041-a9e0-1793bcd141fe;7218f082-1e27-45c2-9c76-c426b1020731
634;2017-10-19;2016-10-21;Afastamento;88950;53;SP;Suplente;25d26991-a16e-4b5e-b704-771ec946b10c;b27beba7-ca02-4041-a9e0-1793bcd141fe;714db6a7-a904-4d81-af17-fc40e85ec26c
635;2017-10-19;2016-10-24;Afastamento;188097;53;PI;Suplente;67c80246-7ecf-4c86-beec-98d21f085cb2;b27beba7-ca02-4041-a9e0-1793bcd141fe;b1f642f7-8f32-4cda-8a1c-d0a29c20c488
636;;2016-10-25;;;;RJ;Titular;dc1da8fe-06e8-42e4-8f9c-e2740dd0ce18;b27beba7-ca02-4041-a9e0-1793bcd141fe;83c4d861-c5a9-454c-bb3e-b03a45a7c481
637;2017-04-26;2016-10-26;Afastamento;141431;53;PE;Suplente;c6b24569-14a7-4f0f-95da-450276e95432;b27beba7-ca02-4041-a9e0-1793bcd141fe;7acff43e-5758-4200-bc4a-af1b3e2ea54a
638;;2016-11-01;;;;PR;Efetivado;eb380ac0-78bd-4bc7-96e8-c6af8a7392bb;b27beba7-ca02-4041-a9e0-1793bcd141fe;0b26e3f2-de6d-434c-b686-a725dc59b7b7
639;;2016-11-10;;;;SE;Titular;33757dd1-ec20-4cfb-8c7c-fdc89474016e;b27beba7-ca02-4041-a9e0-1793bcd141fe;54f24054-257e-4db7-b9f6-040b9d904343
640;2017-04-26;2016-11-10;Afastamento;74048;53;PE;Suplente;334a2151-8b3a-4418-9d19-043c78139f3f;b27beba7-ca02-4041-a9e0-1793bcd141fe;804d8da5-576c-4124-9bd2-10fb4cab49c9
641;;2016-11-12;;;;GO;Titular;11b05431-65d1-418a-a1f0-0e1fd5b831d0;b27beba7-ca02-4041-a9e0-1793bcd141fe;0ba81607-4849-4bfe-b3d3-b3995ef547a5
642;2017-10-19;2016-11-23;Afastamento;73805;53;SP;Suplente;a4aa8060-fa69-4fb7-967c-2ea1e1fe27d5;b27beba7-ca02-4041-a9e0-1793bcd141fe;2c235c5f-8f6a-44e0-8a9c-f857d3e394c5
643;;2016-11-29;;;;RJ;Titular;16f92db2-7152-46ab-86d1-8ae15867ba43;b27beba7-ca02-4041-a9e0-1793bcd141fe;a9c9afd3-157e-4e07-aca0-682a03094626
644;;2016-11-30;;;;PB;Titular;cc4701e3-ce3b-4628-b29f-f09302c01513;b27beba7-ca02-4041-a9e0-1793bcd141fe;dc951570-4310-4788-840c-bf028a725586
645;;2016-12-19;;74445;;MA;Efetivado;f2f76354-d8f1-410f-8b32-f2b38830b588;b27beba7-ca02-4041-a9e0-1793bcd141fe;2c6132f9-4b67-4622-b27b-7099511db286
646;;2016-12-22;;;;MT;Titular;af121daf-50ae-468e-9ff9-f29873000e5e;b27beba7-ca02-4041-a9e0-1793bcd141fe;7068f9e4-f99d-4384-9602-e865343d51a3
647;;2016-12-28;;146829;;RJ;Efetivado;021542e7-4f0e-4477-9e6b-687bb2b19039;b27beba7-ca02-4041-a9e0-1793bcd141fe;93232bda-1d81-4002-b335-5496bce8293a
648;;2017-01-01;;181315;;RJ;Suplente;17ef5a82-ddfd-4adb-87e5-bdfa4f952217;b27beba7-ca02-4041-a9e0-1793bcd141fe;cda18e2c-131d-408b-88fa-307ce5671d01
649;;2017-01-01;;141490;;PB;Efetivado;c07db241-1f54-4872-840c-7b394364aa2b;b27beba7-ca02-4041-a9e0-1793bcd141fe;723c2da5-c757-45f9-8020-beeff39bb295
650;;2017-01-01;;74291;;CE;Suplente;962f5ca2-7b82-408d-a038-27adaf82ca62;b27beba7-ca02-4041-a9e0-1793bcd141fe;95028cfa-eab8-4ee0-9660-0c62f8f79205
651;;2017-01-01;;178932;;PR;Suplente;f513b482-6fe7-4cc8-8b9d-fb645d19952b;b27beba7-ca02-4041-a9e0-1793bcd141fe;eaaf2c6a-5a56-44b6-bb4c-ae40d904f479
652;;2017-01-01;;163831;;RJ;Efetivado;a19cf132-1271-495d-9927-959a7b89972d;b27beba7-ca02-4041-a9e0-1793bcd141fe;db9d0bdb-3cd3-47b7-9331-7b6fb1337d4e
653;;2017-01-01;;73447;;SP;Efetivado;82560824-5cf6-4e48-892b-d7e3cee3c093;b27beba7-ca02-4041-a9e0-1793bcd141fe;4c32eb15-214e-4ed6-b956-de4021b8701d
