org:role;slp:resource_uri
f52d39ee-1e01-48e6-a27a-7e636e9d62ee;7b212b86-df61-11e7-9f98-c82a144c0a85
adf5d3b4-ded9-43c8-ac85-8732e24c499c;7b2138a6-df61-11e7-baf1-c82a144c0a85
5cb99edb-bf59-44a1-b652-37194ad17b0d;7b2132de-df61-11e7-8882-c82a144c0a85
3d16658c-6b64-4b1e-bc27-ac2acabfdfff;7b210cfa-df61-11e7-9864-c82a144c0a85
afc255e6-374d-473e-b023-8831d3ce5a38;7b21152e-df61-11e7-bdcf-c82a144c0a85
c478130b-71ab-41d1-997c-cb9e7fa7c445;7b21046c-df61-11e7-8094-c82a144c0a85
7a4553d1-c947-4864-8fc2-a48c13bf7525;7b21046c-df61-11e7-8094-c82a144c0a85
9050d793-cb9f-44d8-a5f0-432524fc2a5e;7b20ed7e-df61-11e7-bb65-c82a144c0a85
034ec732-f79a-4e1e-93c2-963d99cd2d2f;7b210cfa-df61-11e7-9864-c82a144c0a85
023912a3-7541-43f8-84a8-d8ef2277068e;7b212e92-df61-11e7-aaf4-c82a144c0a85
506986ff-c14c-455e-b5b6-e06b6c4498a8;7b212e92-df61-11e7-aaf4-c82a144c0a85
76fdf1eb-a156-47a8-b2d4-87419da71882;7b210cfa-df61-11e7-9864-c82a144c0a85
ee355098-7a1d-4c72-b75b-9b2d485c3afd;7b20ed7e-df61-11e7-bb65-c82a144c0a85
e4863d78-2606-4ff0-9f59-1bfc698e8c88;7b213b12-df61-11e7-b867-c82a144c0a85
270a0358-a1e3-4f5c-aea8-4f9b9d564bfc;7b2139c8-df61-11e7-8d64-c82a144c0a85
6d9be154-9e61-4bc6-a456-cf0b432d5a5b;7b21297e-df61-11e7-8546-c82a144c0a85
a1a61d2d-7ba1-4ded-a973-b2d6b1e13286;7b210cfa-df61-11e7-9864-c82a144c0a85
51b29787-f176-4dd3-bf8a-e34090f0e318;7b212b86-df61-11e7-9f98-c82a144c0a85
7cbecd5c-364e-454a-baff-080aff7b5640;7b20e8d8-df61-11e7-8928-c82a144c0a85
fd0134cd-d85b-4edd-82f5-61fc114c7721;7b210070-df61-11e7-97e9-c82a144c0a85
09e0eb13-bb12-42a5-9075-2ac2ca190af0;7b20ed7e-df61-11e7-bb65-c82a144c0a85
5a44136c-ac8b-47ae-b9be-a04ac04c26e1;7b212b86-df61-11e7-9f98-c82a144c0a85
f1d8fc57-3700-4f07-b629-6fe46bd4b560;7b210cfa-df61-11e7-9864-c82a144c0a85
7a42e6b6-fef7-4618-89fc-0d0ede3d1ceb;7b210cfa-df61-11e7-9864-c82a144c0a85
9814e3fc-14ce-497c-8451-5f6d9208101a;7b2139c8-df61-11e7-8d64-c82a144c0a85
b58a9d7c-563c-49a4-9e05-f0cafda1cc3f;7b2138a6-df61-11e7-baf1-c82a144c0a85
5be8cad4-76f7-416c-836f-ce235f62858d;7b210cfa-df61-11e7-9864-c82a144c0a85
98a1f419-23f5-4c5a-b1ce-a7d7e7e86939;7b2139c8-df61-11e7-8d64-c82a144c0a85
05be669c-1e4c-4f8e-84b9-ac971d722567;7b212b86-df61-11e7-9f98-c82a144c0a85
df6bdd7e-a002-4786-8fde-c50cfea4083c;7b2132de-df61-11e7-8882-c82a144c0a85
c87b3da8-448f-4ca6-835b-0aa82569a046;7b211b34-df61-11e7-b235-c82a144c0a85
dd5dc89d-8046-413e-8686-27df17809b16;7b212b86-df61-11e7-9f98-c82a144c0a85
52346539-761e-4c1c-a5ea-6c5474a950d2;7b212e92-df61-11e7-aaf4-c82a144c0a85
33856425-5414-4b9d-a571-01d6be42d51f;7b212c9e-df61-11e7-a12b-c82a144c0a85
1f76d9b7-9252-45a5-aaba-7f0c8f0396ef;7b210cfa-df61-11e7-9864-c82a144c0a85
05f12505-34ca-496a-a13e-b14f611895c5;7b210cfa-df61-11e7-9864-c82a144c0a85
0adcdab3-56c4-4fe3-92b2-76d2a4e5e2a1;7b20ed7e-df61-11e7-bb65-c82a144c0a85
8985d4f6-78ff-448c-bcd3-c2eb1147f461;7b21046c-df61-11e7-8094-c82a144c0a85
6bccd201-e8df-4401-b224-cd7db470f662;7b2139c8-df61-11e7-8d64-c82a144c0a85
4ddfee22-03d4-427f-84f4-5e06f104f717;7b210cfa-df61-11e7-9864-c82a144c0a85
92e66cc4-8acd-489d-ab27-fe529896b540;7b211a38-df61-11e7-b1b8-c82a144c0a85
b3a31f10-a5ba-44cd-a836-aa3ff45dad4e;7b20ed7e-df61-11e7-bb65-c82a144c0a85
2a41c001-d19f-4424-9b1c-463574fa8dc8;7b21046c-df61-11e7-8094-c82a144c0a85
70f7a3a3-9a4e-4eca-8444-77b267ba8b39;7b2138a6-df61-11e7-baf1-c82a144c0a85
ab346ba4-63cf-471e-afb4-6a9d0aeb9f91;7b212e92-df61-11e7-aaf4-c82a144c0a85
1bce8872-059e-4c58-9dbd-0d8ccac7d7e8;7b2138a6-df61-11e7-baf1-c82a144c0a85
fd291365-789e-44e2-819a-e060b77fa208;7b2139c8-df61-11e7-8d64-c82a144c0a85
06006662-d47f-413c-95d8-d90bcbfc38b4;7b20ed7e-df61-11e7-bb65-c82a144c0a85
74923a6a-e943-4fa5-82ba-2a5c0c172a50;7b21046c-df61-11e7-8094-c82a144c0a85
a562e95d-2ef8-4238-ac54-cd0be0c2d97a;7b210070-df61-11e7-97e9-c82a144c0a85
e24892a2-1dc7-4c05-8d8a-c4ba3c696972;7b212e92-df61-11e7-aaf4-c82a144c0a85
2f1c86c8-f1e1-4042-a146-e3361805216e;7b212e92-df61-11e7-aaf4-c82a144c0a85
1a87ed5a-bcf3-41e9-bb08-6fd887761f1d;7b20ed7e-df61-11e7-bb65-c82a144c0a85
72c3bf72-0724-4520-83a2-21ca8681e99e;7b21046c-df61-11e7-8094-c82a144c0a85
6cc1a046-a920-40a1-8b21-9fc1710de5a1;7b212e92-df61-11e7-aaf4-c82a144c0a85
9bdae5c1-71c9-4289-9d3f-50df3d6627d4;7b20e63a-df61-11e7-b49c-c82a144c0a85
b6f5f08f-3183-4ff2-bc89-b2d1ed002f5d;7b212e92-df61-11e7-aaf4-c82a144c0a85
0a85ea54-4a0e-4128-8735-23387319749d;7b21193e-df61-11e7-8869-c82a144c0a85
3c27fb08-c7f6-438b-822a-85c3f611cad5;7b210070-df61-11e7-97e9-c82a144c0a85
31497c00-3d6a-4352-b09d-bf9e2424cfe3;7b2138a6-df61-11e7-baf1-c82a144c0a85
f25261bf-4b37-4936-ae6b-f2230faaf2f2;7b2132de-df61-11e7-8882-c82a144c0a85
ee940ccb-4a14-42d4-ba8c-e781bb8c74a6;7b210cfa-df61-11e7-9864-c82a144c0a85
1b9701fc-38e4-4249-b6af-e8a685683786;7b210cfa-df61-11e7-9864-c82a144c0a85
2b18a4a6-75fd-4e5a-9d28-a605b27bb8a7;7b20f350-df61-11e7-ae0b-c82a144c0a85
ec82255d-9504-4c17-8b7d-89eadd477324;7b212c9e-df61-11e7-a12b-c82a144c0a85
6895082d-7baf-43bb-adce-23b52bb4d905;7b2139c8-df61-11e7-8d64-c82a144c0a85
21651c13-ada5-4457-a091-e70240a8f313;7b210cfa-df61-11e7-9864-c82a144c0a85
0ec53076-cf59-4c22-b7c0-63fffa69b8af;7b2139c8-df61-11e7-8d64-c82a144c0a85
4a292068-bffe-4f7d-bf7f-8639eab706e6;7b20ed7e-df61-11e7-bb65-c82a144c0a85
13eb6b92-7edb-4e93-bb6b-c05c0d8b4ad2;7b211a38-df61-11e7-b1b8-c82a144c0a85
589c2563-8064-4b89-a5f5-1ef6d08a8c1f;7b212b86-df61-11e7-9f98-c82a144c0a85
2609927f-5e65-4a2e-abc3-c6e4a569fd0f;7b21152e-df61-11e7-bdcf-c82a144c0a85
a7f1ed28-838f-409a-80f5-eff18e9af1cd;7b21152e-df61-11e7-bdcf-c82a144c0a85
80197836-6202-43da-bd5f-2bc9a599b1ff;7b21152e-df61-11e7-bdcf-c82a144c0a85
14868d7f-8edb-488c-b53a-b0cebd20780d;7b2132de-df61-11e7-8882-c82a144c0a85
2c0d675e-a161-4bf6-b7d6-d58d9d9325c3;7b212e92-df61-11e7-aaf4-c82a144c0a85
c8627786-28df-48f0-8af1-bd33b5161f1d;7b20f90c-df61-11e7-a941-c82a144c0a85
6b4f2c6f-6012-4738-9b4e-aecf05de0178;7b2139c8-df61-11e7-8d64-c82a144c0a85
1c9497d0-4226-4193-9df5-5a6b48a85343;7b214350-df61-11e7-b1a0-c82a144c0a85
d719d91a-2861-45c5-a77a-b44157c3b936;7b2148e6-df61-11e7-b174-c82a144c0a85
db2e8215-8046-466d-9aae-4e6f26bcd4a9;7b212e92-df61-11e7-aaf4-c82a144c0a85
f49b262f-4286-4ddc-b911-9b727af14c7e;7b210070-df61-11e7-97e9-c82a144c0a85
6cac46cb-5470-4cae-8d6a-26baccaa9002;7b212e92-df61-11e7-aaf4-c82a144c0a85
b2890d20-2cdb-4740-9088-c917fcc05e3c;7b212d98-df61-11e7-95f7-c82a144c0a85
8064dd56-e858-40ef-97b3-4f559e94878c;7b21193e-df61-11e7-8869-c82a144c0a85
410f5681-08e5-4fa6-a444-e461ffb3d011;7b212e92-df61-11e7-aaf4-c82a144c0a85
5dc1679c-b16b-41f8-867f-509d67538ea0;7b210cfa-df61-11e7-9864-c82a144c0a85
cd65b1fc-babc-4500-9891-31565c96c2b4;7b1a2ee4-df61-11e7-a2f6-c82a144c0a85
86101de7-f442-427a-b27c-b1e13e054d9c;7b212e92-df61-11e7-aaf4-c82a144c0a85
e8d201ff-027d-4089-b123-b07a4b259099;7b210070-df61-11e7-97e9-c82a144c0a85
839bcb97-2750-490e-b8e9-1a8f6f697c12;7b21193e-df61-11e7-8869-c82a144c0a85
