org:member;org:role;sen:DataDesfiliacao;sen:DataFiliacao;sen:SiglaPartido;slp:resource_uri
85e8b745-786b-4782-a8a1-e3b3164a3f22;968e4b3e-333d-4928-a0d1-060b8f781ec7;;1999-02-01;PSDB;535d6755-8339-4e97-8fa4-cf41ea3a2014
85e8b745-786b-4782-a8a1-e3b3164a3f22;eff8ebf0-7864-470d-aeb2-425316ba93d8;;2011-02-03;PDT;40c8dcba-7be4-4909-bef1-02e73957c88b
85e8b745-786b-4782-a8a1-e3b3164a3f22;4ede3e21-046d-4f25-a90d-6e4972d587f7;;2011-02-03;PP;0e63b0e7-7ef9-4045-8616-5385fbaa4270
85e8b745-786b-4782-a8a1-e3b3164a3f22;fd5cfd7e-ac65-4c6d-8726-8f8dc1f16d24;;2015-02-01;PT;5f188633-a135-4025-ae43-10cab88de899
85e8b745-786b-4782-a8a1-e3b3164a3f22;2f757dfa-8282-40c7-bb78-89868aee4ced;;2015-09-25;PMDB;1b182c9d-dec4-422f-9a4a-f164f3c8654e
85e8b745-786b-4782-a8a1-e3b3164a3f22;a39165bd-73c0-4c4a-bce2-5b6f4363cd45;2015-05-05;2011-01-27;PT;e6b36913-6408-4c36-905f-05e851927c4e
85e8b745-786b-4782-a8a1-e3b3164a3f22;c33f329a-c556-446d-9e06-0a38dd2ea359;;2015-02-01;DEM;a249632d-feab-4812-890d-d02a4298744c
85e8b745-786b-4782-a8a1-e3b3164a3f22;abd6fe6a-6cf2-48cc-adbb-ed84f866825c;;2015-02-01;PSB;cd12d1b5-f893-482d-8841-11a588e45dc8
85e8b745-786b-4782-a8a1-e3b3164a3f22;02a1fbcd-0a88-4dfb-933a-4195a30dbfac;;2011-02-03;DEM;46020120-06cb-44eb-b656-50b3700c8110
85e8b745-786b-4782-a8a1-e3b3164a3f22;12b84126-accc-4186-b966-07565bf560e5;;2011-02-03;PRB;797b108d-8a8a-484b-af36-8fc11c374322
85e8b745-786b-4782-a8a1-e3b3164a3f22;f3df7bc6-0177-4a39-b4d4-88a37cb6b487;;2004-12-16;PMDB;1d57b675-2944-4f5c-a39e-8c11fc0d638c
85e8b745-786b-4782-a8a1-e3b3164a3f22;274f17b4-a431-4493-9e28-0d5dfc05b78d;2004-12-15;1999-02-01;PFL;32d9ecf9-345e-40bc-9e9d-1944f09bac7a
85e8b745-786b-4782-a8a1-e3b3164a3f22;ecde0ad2-3f83-4a90-9def-ecd09d591ac4;;2011-01-31;PSOL;58f97ad2-8511-49b5-8326-904e85b752ac
85e8b745-786b-4782-a8a1-e3b3164a3f22;b7c359d5-6317-44ac-8baa-906d0bcb4c8f;;2011-02-03;PT;e5553afc-b1ca-491e-a5ff-be6e6a6b02d0
85e8b745-786b-4782-a8a1-e3b3164a3f22;5d3bc536-06f9-41bc-8d1a-f6a7ad97814b;;2015-02-01;PCB;75c9af62-d43d-47b9-b390-b51412c83c18
85e8b745-786b-4782-a8a1-e3b3164a3f22;b9d20bfe-e26c-44a1-9ef8-3cf4285fd931;;2006-04-04;PRB;dbd78501-2550-4664-86b0-75d78dad5e22
85e8b745-786b-4782-a8a1-e3b3164a3f22;f6ca3910-9954-4577-a4c9-d21dc2d0a87c;2006-04-03;2005-10-04;PMR;817ceca5-4bb8-4a35-ae3c-2066d7101b8b
85e8b745-786b-4782-a8a1-e3b3164a3f22;defc943b-eb2d-46c3-b2ee-db35bd24293b;2005-09-28;2003-02-01;PL;f4b80a1f-5ee1-4647-b04a-03768db679dd
85e8b745-786b-4782-a8a1-e3b3164a3f22;e090fe32-f047-45f6-9ddd-ed42fd379922;;2015-12-01;PSC;d56ad022-1eae-48e0-b23e-4adfa83f52ca
85e8b745-786b-4782-a8a1-e3b3164a3f22;d9c68399-a4f6-43c9-828d-db8e9318e563;2011-01-31;2009-10-15;PSC;72cc00a0-cbb3-4b54-ac41-2c3db19c4dbb
85e8b745-786b-4782-a8a1-e3b3164a3f22;5df88666-9434-4d1b-9823-8c6699ed3ae1;2009-10-14;2007-02-01;PSB;e977cbe8-2210-433d-9e72-788c584d5326
85e8b745-786b-4782-a8a1-e3b3164a3f22;06d89c7f-4e78-40af-869c-697f8229d9be;2007-01-31;2003-07-25;PTB;d29b6b72-1387-4209-b9ab-c130d6f3ccae
85e8b745-786b-4782-a8a1-e3b3164a3f22;45718691-85bc-4b2a-a343-002d08a68427;2003-07-24;2003-02-26;PFL;084c6b73-f4c4-464a-b1c7-d76902d8a9c5
85e8b745-786b-4782-a8a1-e3b3164a3f22;143638f8-3a9e-40f8-b5fc-72ea2afc4723;2003-01-31;1999-02-01;PFL;6aa69164-4d53-4568-b699-f2e8f146b627
85e8b745-786b-4782-a8a1-e3b3164a3f22;357206c2-00ee-4de1-b19a-306b4b26a4a1;;2011-02-03;PTB;675a9878-7353-4288-a798-6b5e9e89913f
85e8b745-786b-4782-a8a1-e3b3164a3f22;0576adaf-5de6-4ca6-9328-f47547acc6bc;;2011-02-03;PMDB;06ef3661-f5e1-4fa2-8d3a-02354a2e28d1
85e8b745-786b-4782-a8a1-e3b3164a3f22;c4723007-0f0d-4ded-9e0d-fba2c4079cde;;2007-08-02;DEM;572f659e-c895-4b5c-b30e-57e1672c1741
85e8b745-786b-4782-a8a1-e3b3164a3f22;ce0cf084-cd4f-4ec4-a645-284aa472f5c6;2007-08-01;1999-02-01;PFL;b3c280aa-f08e-4a0c-893d-7dbbf29588ee
85e8b745-786b-4782-a8a1-e3b3164a3f22;4bafb296-2d2c-422b-b6c4-680f4eac884a;;2011-02-03;PR;259810f1-e97e-4c8d-afe9-d9d0f72373a4
85e8b745-786b-4782-a8a1-e3b3164a3f22;6f15f671-b1ef-47d6-b975-c089d0241268;;2011-02-03;PMDB;0bc4d5c6-c33a-4114-8748-4f8f0b4ece12
85e8b745-786b-4782-a8a1-e3b3164a3f22;08185ff4-a440-4af6-978d-aece2ef0fd37;;2007-02-01;PR;fbe6052a-6910-4567-adda-fd4d95af2b55
85e8b745-786b-4782-a8a1-e3b3164a3f22;83c51dae-f4d0-48f7-9e7e-f52fa2037496;2006-12-19;2003-02-01;PL;127b3b1f-0fbc-4ac2-b38b-706ce432c22b
85e8b745-786b-4782-a8a1-e3b3164a3f22;fed32206-ee45-4045-bd47-1351ac30a487;2001-03-21;1999-02-01;PTB;1cc08c27-cfdf-4769-9798-43b0d3b12a74
85e8b745-786b-4782-a8a1-e3b3164a3f22;e332a4b1-848f-4823-9f32-d7e3cb84da61;;2015-09-03;PSB;8d1e7b35-6bbf-4fa5-ae87-2f1dcf2080ac
85e8b745-786b-4782-a8a1-e3b3164a3f22;ef6aefc2-808c-4fd1-8fc3-44ae70566ba7;2015-06-09;1999-02-01;PSDB;1bad197a-7f3f-46de-9c6c-e0dd3acd8264
85e8b745-786b-4782-a8a1-e3b3164a3f22;5f6dda13-a1d8-4638-993c-119a8af02a82;;2007-02-01;PSB;fe4bc06b-0e64-4d0a-bf1c-c500fd56bd5d
85e8b745-786b-4782-a8a1-e3b3164a3f22;4096ba9a-7b48-4fba-94e0-e21fdabab5d3;;2002-10-29;PMDB;0421404b-bb48-4241-aad8-b09bc40946e0
85e8b745-786b-4782-a8a1-e3b3164a3f22;9cab9904-66c2-44f5-9c8c-95f49b7fea78;;2015-02-01;PSDB;7fea2ea9-5fff-4d3d-a1de-106abf4b50d1
85e8b745-786b-4782-a8a1-e3b3164a3f22;de14d19a-8194-479d-a802-d1c43e5bf783;;2011-02-03;PMDB;1dd900bd-182f-4125-bf21-1728158f7dbe
85e8b745-786b-4782-a8a1-e3b3164a3f22;76aaafd6-e877-42a8-9873-e98268e1f1ce;;2011-01-27;PMDB;74aeacf7-cab8-4783-94bf-c5581a9971b1
85e8b745-786b-4782-a8a1-e3b3164a3f22;380f6922-56d3-4f5a-a09f-863ede0a39a6;;2011-02-03;PMDB;147cdffb-fd75-445d-a108-2616933122a6
85e8b745-786b-4782-a8a1-e3b3164a3f22;f208c344-f835-4f52-8bef-5c269f405e2c;;2011-02-03;PCdoB;ff1dcf91-0b29-40d7-9559-2ebc4f9cd83d
85e8b745-786b-4782-a8a1-e3b3164a3f22;0d0ca1c7-dd0a-4c4f-afe7-645097069d72;;2011-02-03;PR;0590d139-73ca-43d7-8f19-518485f3425f
85e8b745-786b-4782-a8a1-e3b3164a3f22;5a194503-a499-488b-8700-bf6b39232a21;;2015-02-01;PSD;fc0c0abd-2375-4ae8-b1a7-08565a2fc5ac
85e8b745-786b-4782-a8a1-e3b3164a3f22;f88534e6-85d7-42bb-91dd-22c4310eeddd;;2015-02-01;PMDB;c40c1d16-1a50-4978-90b3-6d37dacfacd4
85e8b745-786b-4782-a8a1-e3b3164a3f22;fcbfb04b-06f0-4121-a234-7edb8d0b6c0c;;2011-02-03;PCdoB;cb365114-ffb6-48f7-801d-58c9c727f1dd
85e8b745-786b-4782-a8a1-e3b3164a3f22;810ad790-aeb3-4110-aa3b-c1ef27294ae7;;2003-02-01;PT;229d4976-68b0-4a63-873a-fca9e8f3fb49
85e8b745-786b-4782-a8a1-e3b3164a3f22;2e3d5dbd-e6cd-4e4d-b498-a934393c5de0;;2008-05-06;PMDB;8668445c-e4a0-40fb-be10-5eaaad5ef831
85e8b745-786b-4782-a8a1-e3b3164a3f22;a654921c-f316-4df2-b88d-32a9ce466e16;2008-03-12;2008-01-30;DEM;5d8cd44d-8796-4bb0-936f-b224181108cc
85e8b745-786b-4782-a8a1-e3b3164a3f22;4fa33516-0905-4507-99aa-2524fc59130a;;2017-01-31;PSD;5a8014ab-ba62-4ad9-83b3-f1fd90baf329
85e8b745-786b-4782-a8a1-e3b3164a3f22;7631b9e9-d3e6-4ddf-b523-5067e3eb5e65;2017-01-30;2015-02-01;PDT;080b6374-d78e-4feb-8216-97c7831e9d3c
85e8b745-786b-4782-a8a1-e3b3164a3f22;d80aafec-d95c-4d00-9e56-66e8658a40d7;;2011-02-03;PT;67670268-8634-4e80-ace2-e5324270a171
85e8b745-786b-4782-a8a1-e3b3164a3f22;999dddab-72dc-4a04-b88d-d22854850c83;2017-12-05;2013-10-08;PMDB;c5d099f1-810b-4017-bfc8-e02cd51d3c38
85e8b745-786b-4782-a8a1-e3b3164a3f22;c7a0d08d-b3e0-4f33-bb39-347c04410fa6;2013-10-07;2011-10-19;PSD;37e664f8-aa55-46b9-aa78-55788f2779c0
85e8b745-786b-4782-a8a1-e3b3164a3f22;94dcc0cb-a83a-4846-86db-a51c7c9281e3;2011-10-18;2007-08-02;DEM;b1d77d2e-90ad-4695-899a-90e2509cf9da
85e8b745-786b-4782-a8a1-e3b3164a3f22;3d0fc226-2b00-4bf2-885b-6421b07c22f9;2007-08-01;2000-04-04;PFL;d7e6b278-563f-4e04-a50b-d6cb8dfde00e
85e8b745-786b-4782-a8a1-e3b3164a3f22;8197099e-3bcc-499a-8ca0-b2dc20a2019d;;2007-04-24;DEM;7e6e31ee-d83f-491e-8db4-c128b29b6273
85e8b745-786b-4782-a8a1-e3b3164a3f22;de2cf5fe-d675-4db1-b187-aec18cd87320;2007-04-23;1999-02-01;PFL;758b8962-d2c9-4fb8-b997-86c5022e0cd8
85e8b745-786b-4782-a8a1-e3b3164a3f22;c8bbe3b5-be11-43bf-a62b-425bf2510426;;2014-07-24;PDT;4ca183fe-1d16-4582-bccc-a98cf72a592f
85e8b745-786b-4782-a8a1-e3b3164a3f22;cc1a7d7e-f2d5-4f77-a5c6-1e44ed82148f;;2007-02-01;PR;598a5743-f6ab-4ffc-a80d-23501350c014
85e8b745-786b-4782-a8a1-e3b3164a3f22;ed8f4dd2-3aec-411c-8c8a-8fb6d618c092;2006-12-19;2005-03-31;PL;9903cc9b-78c8-498c-b0af-f3b60bba5368
85e8b745-786b-4782-a8a1-e3b3164a3f22;2dcdcdb9-0b8d-4503-a2a5-26daa405acc7;2005-03-28;1999-02-01;PFL;595a8c8a-7965-4b19-9d37-a45283d04886
85e8b745-786b-4782-a8a1-e3b3164a3f22;defc1c33-6acd-43e3-b31c-acafb5f9e361;;2012-10-17;PPL;6e3ba7df-e445-4273-83e8-52092b509a90
85e8b745-786b-4782-a8a1-e3b3164a3f22;7de065c0-c6b9-4314-b54f-980c41798200;2012-10-16;2011-02-03;PSDB;ecad2234-4a29-4db9-af96-b8af67bb4791
85e8b745-786b-4782-a8a1-e3b3164a3f22;40523ba8-ef63-44b6-a504-c7c629dee997;;2010-07-15;PSDB;7f8757a8-0c4b-409e-bf76-2c5e29708758
85e8b745-786b-4782-a8a1-e3b3164a3f22;f3c83683-416b-4dab-8c54-e6092c416e5e;;2015-02-01;PCB;91d6fdf3-d83e-4847-b4df-c489a88063db
85e8b745-786b-4782-a8a1-e3b3164a3f22;6a7d58eb-3589-434d-88b1-cfc699ae2cf9;;2003-02-01;PSB;29866739-bdfe-4e96-8cec-1fe9825fdcbb
85e8b745-786b-4782-a8a1-e3b3164a3f22;06ef22aa-5feb-471c-920e-8b66dea9d084;;2011-02-03;PRTB;c0de21c8-00dd-4c08-9d57-d3588a7dee00
85e8b745-786b-4782-a8a1-e3b3164a3f22;d11d6ee8-3f86-457e-9d3f-c14158637d4a;;2011-02-03;PMDB;52b75d96-11c0-45dd-b351-f87db2da9ccc
85e8b745-786b-4782-a8a1-e3b3164a3f22;796a5668-c863-460a-be42-af4cebc5c676;;1999-02-01;PMDB;f1b48d5c-fe23-4975-af2c-f27bd29424f9
85e8b745-786b-4782-a8a1-e3b3164a3f22;8b4ca197-d194-46a0-a459-dc6c4e58ccbc;;2011-02-03;PMDB;95c2c418-1024-49fe-91a5-21a8916496bb
85e8b745-786b-4782-a8a1-e3b3164a3f22;750253cb-cf27-4ba6-ab8b-9b5a9856c889;;1995-02-01;PSDB;71a1ed79-743a-4f7b-93e8-0b1d5d47f987
85e8b745-786b-4782-a8a1-e3b3164a3f22;43f61cf9-7ebd-42cf-9ebb-ad587f8ba071;;2011-02-03;PSB;0440ff9b-327d-44eb-9e48-dd5d4573131f
85e8b745-786b-4782-a8a1-e3b3164a3f22;9231ebae-cc39-4364-9129-834a5ec9bec8;;1999-02-01;PT;40a98b50-11a6-469d-b3d5-2f176997caf4
85e8b745-786b-4782-a8a1-e3b3164a3f22;540da477-c752-41fd-8ddb-726c3ae95632;;2017-08-22;PODE;9ca4a4c7-1b16-4864-921d-049d7ccf47ba
85e8b745-786b-4782-a8a1-e3b3164a3f22;02250898-e4f9-4ee9-8c0a-df2d9f4f426e;2017-08-21;2016-03-28;PSD;05bbc0d8-b7d8-4bd4-909e-7c50185e75cb
85e8b745-786b-4782-a8a1-e3b3164a3f22;3d833878-44e5-438d-b98a-26b2e270b3d0;2016-03-15;2011-02-03;PPS;80f4f596-b63d-4cf0-812f-bf98be87480b
85e8b745-786b-4782-a8a1-e3b3164a3f22;eb873459-3da5-43b7-8243-785106d63f31;;2003-02-01;PMDB;865b8af0-7d4d-45d8-a034-52bf3f54ece5
85e8b745-786b-4782-a8a1-e3b3164a3f22;f415e60b-ee31-4fb7-a6c9-42511c4055b6;;2011-02-03;PSDB;6cf1c5d1-a8e5-466b-b270-bdbbd1f0b5d9
85e8b745-786b-4782-a8a1-e3b3164a3f22;74e173ed-8c0a-41fd-8173-95c070a5f958;;1995-02-01;PT;ecd5c10b-1718-4d5c-bf30-01326277dda0
85e8b745-786b-4782-a8a1-e3b3164a3f22;957e3c6c-ef0f-4559-8533-1a2f618ecb33;;2015-02-01;PDT;a5f48ab8-dd23-45ec-b673-a0677e902c63
85e8b745-786b-4782-a8a1-e3b3164a3f22;2299880e-8e7c-45b3-bc36-c8ddcb09a8e9;;1999-02-01;PSDB;e7de04a0-1a8f-4fc8-89ef-62661a2707d0
85e8b745-786b-4782-a8a1-e3b3164a3f22;011ac716-147d-4aaa-be62-cb1a8a616f92;;2011-02-03;PSB;55dee922-46ac-40d6-95e5-54e0fb2842b3
85e8b745-786b-4782-a8a1-e3b3164a3f22;58ece230-4005-41ee-ac1f-7e03502be914;;2015-02-01;PROS;3db0d0d5-137c-40e5-aa7f-a76069370762
85e8b745-786b-4782-a8a1-e3b3164a3f22;0464a2b3-dc4f-4482-b0a1-ee1484d60958;2015-01-31;2011-02-03;PRTB;f02bf0f5-7340-4dfc-a54b-023306705eb3
85e8b745-786b-4782-a8a1-e3b3164a3f22;6be41dc7-f68f-4ba2-8d6a-dfd95bc88e77;;2015-02-01;DEM;5f715dce-3b3d-4528-af09-65ab28b6d95c
85e8b745-786b-4782-a8a1-e3b3164a3f22;01a1db79-28d0-4138-9f75-f78109b41bf3;;2011-02-03;PSDB;7ff53c66-c8ee-4a54-9f53-2fc7d86710f9
85e8b745-786b-4782-a8a1-e3b3164a3f22;562071dd-bd64-449e-8f7b-e765dde16706;;2007-08-02;DEM;63c6f12e-4f18-457b-b9a0-fd83157a9735
85e8b745-786b-4782-a8a1-e3b3164a3f22;53b3ac74-ed63-4c5e-8425-1c363752935e;2007-08-01;1995-02-01;PFL;7f4644cb-31c3-4de9-a5ab-49c1e4579d81
85e8b745-786b-4782-a8a1-e3b3164a3f22;a4936c58-e326-4bd0-8f86-f0d800379a6d;;2010-05-05;DEM;5baef0e7-6930-45a6-8fab-116e3ecfa7c2
85e8b745-786b-4782-a8a1-e3b3164a3f22;51aff571-5919-4d72-8718-de2e7b2ed6c5;;2011-02-03;PT;cc9c65e7-13a4-4efa-a06d-4d0a8b5b2269
85e8b745-786b-4782-a8a1-e3b3164a3f22;dc896bc1-0a01-437d-a2ba-72af9b3da5c5;;2011-01-31;PT;25706996-15e0-46f7-8489-98903a8a4265
85e8b745-786b-4782-a8a1-e3b3164a3f22;9b0923c4-a1cc-4f49-9f7e-7e46fd0743a3;;2011-02-03;PSB;ee4fcf70-e277-4538-83c0-42c8cd9d16a9
85e8b745-786b-4782-a8a1-e3b3164a3f22;69cbf457-3373-45a2-9a91-d4a205e2bd3c;2007-01-31;2003-05-15;PTB;0220d3ce-6225-4290-adf6-5dbe20b712c9
85e8b745-786b-4782-a8a1-e3b3164a3f22;bcff7f46-498e-41fa-b6a1-cecdf38e1cfc;2003-05-14;1999-02-01;PFL;10588135-529e-44a4-b6c2-15e77fdc8cd5
85e8b745-786b-4782-a8a1-e3b3164a3f22;77365872-a212-4aee-8ede-c0102e9033d2;;2015-02-01;PSD;2ff9ff5a-bc21-47ec-947f-f0220d83368c
85e8b745-786b-4782-a8a1-e3b3164a3f22;750515dc-2d27-4211-b0ad-3b2f5fb67d31;;2011-02-03;PR;c8f0e254-eb64-4181-8def-0d015914b6da
85e8b745-786b-4782-a8a1-e3b3164a3f22;8eab2d12-4e92-4980-816e-c5ebd8db7ab7;2011-07-02;2011-01-27;PPS;98361962-451c-4ad1-a052-bb3f2de2b446
85e8b745-786b-4782-a8a1-e3b3164a3f22;42aa99a2-b8b4-4e21-9be0-ec70d9ece01b;;2011-01-28;PP;02159593-0e6c-4436-b644-55e298d501a5
85e8b745-786b-4782-a8a1-e3b3164a3f22;ea14df30-6d0c-4894-82d6-73ca4d488da9;;2015-02-01;PT;22c5853e-cf8e-479b-a29d-01b42260935d
85e8b745-786b-4782-a8a1-e3b3164a3f22;2c0da8b1-5c31-4873-8b2d-29af97f37252;;1995-02-01;PMDB;d3eaa904-3388-4a9f-9f19-65b93ae8f71a
85e8b745-786b-4782-a8a1-e3b3164a3f22;1410159e-6f37-4b09-b35c-0c99783e59fa;;2017-10-10;PROS;8626bf95-ef62-4bf6-9e18-83ee1f7b843c
85e8b745-786b-4782-a8a1-e3b3164a3f22;8eb6b717-1148-435c-83fa-15dbb5a9b826;2017-10-09;2016-03-15;PMDB;395497a6-e04f-4a77-a6ba-09cd6bd0f084
85e8b745-786b-4782-a8a1-e3b3164a3f22;a3cb1b8e-8e39-4beb-b54d-b89d298800d7;2016-03-14;2015-12-10;PMB;b52f521a-9a05-4dc0-b9e6-f889d3dc1b70
85e8b745-786b-4782-a8a1-e3b3164a3f22;6f7daa79-e87e-4d05-becd-8257db1a25fe;2015-12-08;2015-01-01;PSD;4800a063-49e9-4e06-ac65-d32fb411bcd1
85e8b745-786b-4782-a8a1-e3b3164a3f22;5c70f89d-76fe-4123-80e6-00f83d17a160;2014-12-31;2011-02-03;PT;9b4e89f9-f785-4367-8b34-62e72fede6b2
85e8b745-786b-4782-a8a1-e3b3164a3f22;130da59b-c196-4377-bbb0-3267fd3fb014;;2011-02-03;PTB;2d0cd6ef-364f-496c-9512-df1e78bdc114
85e8b745-786b-4782-a8a1-e3b3164a3f22;2527abec-90ec-497e-9729-52b6708f95ad;;2011-01-27;PT;6edbda2f-27e5-4f1f-bd51-db922e4760ec
85e8b745-786b-4782-a8a1-e3b3164a3f22;9ae3e258-8dc8-4e61-9621-6a931f2905a7;;2011-01-27;PT;d785d699-815f-4435-905c-3e738788cc2b
85e8b745-786b-4782-a8a1-e3b3164a3f22;cdd409f8-f93d-46c8-95b2-1bef2dae1c81;;2015-02-01;PDT;790122b7-4e62-49ef-bafa-3ef9a8a74752
85e8b745-786b-4782-a8a1-e3b3164a3f22;c2ec079c-22c5-45d7-99ba-2674685072b0;;2007-02-01;PP;2381cc78-ca5b-4044-bf97-06213afe5ea6
85e8b745-786b-4782-a8a1-e3b3164a3f22;a9ed4614-dded-4d47-9c17-c618ca898284;;2011-02-03;DEM;508d5e0b-a7ad-4847-a438-066c569fa44e
85e8b745-786b-4782-a8a1-e3b3164a3f22;37cb04e7-7ddc-42c6-8393-9aee10334735;;1995-02-01;PMDB;c49e6539-91fb-4fcb-ba3d-00191cdff43a
85e8b745-786b-4782-a8a1-e3b3164a3f22;4956cab3-8241-413b-8e92-ced60faabaf3;;2011-02-03;PT;66b24924-a67c-4500-8a46-77880412583b
85e8b745-786b-4782-a8a1-e3b3164a3f22;e8cdebc5-02a9-4377-812b-a92a5789b479;;2003-02-01;PMDB;b3968263-3545-4dc2-a56a-32878ec500b9
85e8b745-786b-4782-a8a1-e3b3164a3f22;e79f068f-39b9-4465-a341-171be68de84d;1994-12-19;1991-02-01;PMDB;df70a1ad-e32a-4152-b7fa-db2d72ebaa33
85e8b745-786b-4782-a8a1-e3b3164a3f22;086e8494-e09b-4cd8-ad01-62e21ef709cd;;2006-08-01;PMDB;cbcae1ec-1859-412d-af9e-c603812e6c3a
85e8b745-786b-4782-a8a1-e3b3164a3f22;62353de8-7fff-4486-9de9-a03ec3b2f840;;2011-02-03;PSB;5ab4154c-2319-4a2c-8c48-d8c4a02c4525
85e8b745-786b-4782-a8a1-e3b3164a3f22;6df0684c-f0cb-4edd-9a62-4bbf24331387;;2003-02-01;PT;cc1c7efd-0f70-447c-acb9-687be9366cc8
85e8b745-786b-4782-a8a1-e3b3164a3f22;7a0741fb-3a2c-4e4c-9080-ed8f3b300887;;2011-02-03;PSOL;26aed7ea-e6d4-4dc6-9326-7cf43b4beaf6
85e8b745-786b-4782-a8a1-e3b3164a3f22;366380cb-eb82-426b-8ff6-1657e51ce206;;2011-02-03;PMDB;93598e26-0b60-4425-8f48-76e80ac2e392
85e8b745-786b-4782-a8a1-e3b3164a3f22;0f280103-045d-445a-8116-c4eccc10337e;2007-01-31;2003-06-06;PP;5d3c66c9-d614-4c67-b663-5d1c51df2b6e
85e8b745-786b-4782-a8a1-e3b3164a3f22;76ac5c95-8426-45fd-8780-c4511075ec86;2003-06-05;2003-02-01;PFL;2c49a8d1-0e6f-4a18-a25e-be6e522467b8
85e8b745-786b-4782-a8a1-e3b3164a3f22;919b5f0c-44dd-41c9-84ec-02ce33e5224e;2003-01-30;1999-02-01;PFL;043c15bf-71b2-44fd-91f6-222bf33afba6
85e8b745-786b-4782-a8a1-e3b3164a3f22;1f65fb3a-30d5-40b9-adcc-4734ba931d36;;2011-02-03;DEM;2a38dfb2-b200-4f28-b752-b5ff7c36040b
85e8b745-786b-4782-a8a1-e3b3164a3f22;a0521022-7f18-4dcc-abde-fd869df40295;;2011-02-03;PMDB;f56c99fb-f685-4c33-8445-66ffe9673594
85e8b745-786b-4782-a8a1-e3b3164a3f22;1152dfe0-dc56-4a9b-8200-3d09574a6848;;2005-01-11;PSDB;7542be7c-03f5-4d8e-893f-bb5e3bfa0af4
85e8b745-786b-4782-a8a1-e3b3164a3f22;ba7a2c9d-61a2-4217-925b-9fde1ff280dd;;2015-02-01;PSDB;4655ae76-577e-450c-8f96-1abb1556ab83
85e8b745-786b-4782-a8a1-e3b3164a3f22;a796649d-e6a7-477e-9922-56c11cc394c6;;2001-10-25;PMDB;731488a7-6864-46c4-a7ba-c433aa3d12e1
85e8b745-786b-4782-a8a1-e3b3164a3f22;2197eb57-1130-4354-a33d-b9926ee16b9f;;2011-02-03;DEM;cd86cb30-2310-40cc-9def-bbd59ac2f7e7
85e8b745-786b-4782-a8a1-e3b3164a3f22;651c9ef5-2308-4759-9a10-a2ec9277231a;;2016-03-28;PTC;71fc4459-e4a3-4259-b5ee-74d3ee7bf197
85e8b745-786b-4782-a8a1-e3b3164a3f22;4a36bc10-8b1d-417f-9d6e-9f2d621d7710;2016-03-27;2007-02-06;PTB;685e9d40-8131-4557-858f-1245461514b2
85e8b745-786b-4782-a8a1-e3b3164a3f22;db9ca692-c9d8-4e4e-a538-e0f254a519f6;2007-02-05;2007-02-01;PRTB;5e2c6ab3-67aa-48a4-bee4-f2425d2c5fa2
85e8b745-786b-4782-a8a1-e3b3164a3f22;50c7b93a-631f-4218-879a-17fad5d8dfde;;2017-09-13;PMDB;c2d5dbca-a472-4f0e-9532-2a30f3a0f133
85e8b745-786b-4782-a8a1-e3b3164a3f22;8949c06a-378f-4776-ae0c-577abd3bf061;2017-09-04;2015-02-01;PSB;215d2de5-ea98-448e-9bc8-61cea10c64e3
85e8b745-786b-4782-a8a1-e3b3164a3f22;58d6c78e-128c-4ad6-90a3-30d86b3f71e6;;2015-02-01;SD;a642bd4b-0cfb-44b5-843e-4bb325f82fc0
85e8b745-786b-4782-a8a1-e3b3164a3f22;847d3e0a-f4f1-43e1-8d70-dfbbd90a7a46;;2011-02-03;PDT;b4f8c6f8-ad04-48c0-9ba4-cdd4e6434053
85e8b745-786b-4782-a8a1-e3b3164a3f22;ed322aab-bffe-45e1-937f-680f9e2e71f4;;2011-02-03;DEM;21246c48-2372-4b20-9219-a8e82ae57a4b
85e8b745-786b-4782-a8a1-e3b3164a3f22;2a106494-3494-4c99-bd36-72e632f74a59;;2015-02-01;PSB;d992e503-ea42-49d3-a8c8-29f5ec1a3fea
85e8b745-786b-4782-a8a1-e3b3164a3f22;b4c6ac7c-f9c7-47f6-969d-f95f2e2754df;;1999-02-01;PMDB;2b129392-fc28-4e26-8c59-d7bea6ef9b3d
85e8b745-786b-4782-a8a1-e3b3164a3f22;c7b62a08-68aa-4f8e-9c6a-2e3ce3212534;;2017-01-31;PMDB;2ba338d9-54f7-420f-b1fe-b3bbe084c12b
85e8b745-786b-4782-a8a1-e3b3164a3f22;fe0c3531-c404-496d-b27b-8ca3588b516d;2017-01-30;2015-02-01;PTB;b46ab9f6-640e-4fa5-9b40-28428498b352
85e8b745-786b-4782-a8a1-e3b3164a3f22;b9f022f5-86ae-4cbc-8559-752d02f12d67;;2011-02-03;PT;10534260-87e1-4dae-840d-6e043a5e0513
85e8b745-786b-4782-a8a1-e3b3164a3f22;16dfc55b-23a7-4451-b94b-cde3d3b809e0;;2015-02-01;PMDB;448f888f-a28d-4940-9f0b-86f4169eba20
85e8b745-786b-4782-a8a1-e3b3164a3f22;1d3a82e4-3b92-4519-9b8f-ed4334d48198;;2011-02-03;PTB;d93dbb8f-25a6-4066-a265-883c7c83e292
85e8b745-786b-4782-a8a1-e3b3164a3f22;da75eacd-559f-4403-a8f8-90c943648ccf;;2011-02-03;PSB;597488ed-c359-4ef9-8960-8551c2ec640f
