slp:resource_uri;rdfs:label
668f785c-7921-4d6b-8ff4-913f511bb62f;Deputado
1b19211e-a197-402b-ab4a-b42b6098e11d;Deputado
a3b6e353-9d6d-47df-be89-44f1fcf3774b;Deputado
2c63f171-c665-4b62-8416-8f4fc562b7cd;Deputado
8f79b773-5563-4301-a05d-0ca4e0842eef;Deputado
82b91e73-366b-4bfa-b7e1-78268a112be4;Deputado
10f42da6-3e46-4a9f-a7ce-0c5f8a8d1cf3;Deputado
6c71ea66-e75e-4774-b112-07165bc9c75b;Deputado
5f92a6aa-bc45-4ed7-ac9e-baeae634ab7f;Deputado
40fff6b7-1a13-4550-be0d-4bf55495bd99;Deputado
d8794124-4d59-4311-aecf-b5cbe71dabcc;Deputado
6978fea4-1fa3-425c-be0d-2be914a052ce;Deputado
d7c3e484-28ab-4170-a4d2-43bb6967e6e8;Deputado
cb257340-1dde-47e4-9eb0-0a297d9e12f1;Deputado
2d1db89b-36c0-4b7a-a157-da4b8191bb27;Deputado
156b8a1e-c18e-411c-954e-c24958fc3b9f;Deputado
5f616179-bff3-42ca-95bf-a044c1dc056e;Deputado
b8d9bddc-4a2b-40dc-87ef-b90c45696f88;Deputado
6e728f83-31de-4ea3-99ac-d6a5f055f332;Deputado
22afb41f-7ac0-4c53-bc4c-f1d568f1ed17;Deputado
9030af69-832d-431a-838a-4fdeccc3134a;Deputado
efdfc078-68cd-4a6f-9d19-f71c0dc49cc1;Deputado
23aaa42c-62e4-4757-b07e-8b36e0445035;Deputado
264c2508-84a7-49ad-906a-690c19b55e7a;Deputado
8bffc85a-7094-42db-b5fd-fd080a06bce5;Deputado
5d32bca5-f8fd-426c-99d8-ce810e33a518;Deputado
ec040a5c-ca47-470c-af55-39b425cbbc4a;Deputado
78741058-02cd-4fb4-b0dc-fe511ecfee60;Deputado
98940c1a-c5ac-4a0b-a0f3-0b8ac73b39f6;Deputado
493a834a-ff72-4c28-a565-1aa073913415;Deputado
3ad685b5-a0df-4688-84db-84b35e73032b;Deputado
cdebdd79-fd2a-4468-b4b7-44f54e3e0362;Deputado
fbfc02b0-3f14-4c21-83a8-0c83c8d20c7e;Deputado
8a64e2d9-79b9-4a9a-aba9-ea6d7a889c1d;Deputado
41481eb3-89a6-4751-b989-ac297ec4eb8c;Deputado
b967fd61-cf28-42c3-ae83-13fdc1b05306;Deputado
f0f8af01-df91-4b45-a88e-013f9bbf9a18;Deputado
7d1c72ff-d7e4-411d-865b-fe2bebaaab0d;Deputado
fdd3392b-2bc0-45a0-a007-6a5e9960269d;Deputado
a961c27f-8b40-4c8e-9f74-f67947014920;Deputado
3b49acb5-defa-4e24-b68e-7c7ed672cfa4;Deputado
ac853cfe-99fb-4816-baf4-75412699cb2a;Deputado
41d2ed6d-3e67-4e14-b883-85a9c3392772;Deputado
b9a89a78-a45b-407d-9187-a8bbe9820cc9;Deputado
b357b6cf-9d93-4525-a5ec-c563f717bafc;Deputado
6e69722b-aff9-42a2-99bf-d4015fa52fa4;Deputado
a30232f5-4613-419f-84ef-5bf22324db85;Deputado
eca9d987-0833-4c25-b9cb-10fa7a1d069b;Deputado
09b39f69-c1c2-4754-8280-bdc39179c06f;Deputado
be1a8f0f-89c8-4e2a-85ee-7e78cc7c2272;Deputado
05310c57-68d7-4e65-8cec-d8f9c5a95382;Deputado
4dce3a11-aa7b-4297-ab2b-b7b34c04c99e;Deputado
d4c15057-5916-4b65-beff-cf0651489e46;Deputado
5b8c8cf4-6933-4be7-b7e4-22f949589618;Deputado
1186eb48-840c-4585-8a5a-6e260d181e1e;Deputado
48f35335-2d96-486c-9d7c-e7a7ca726e71;Deputado
b91a177c-f2f4-421a-9f6e-a63eeca580b7;Deputado
1cee5893-ebb7-4732-8f30-897bacafaa6e;Deputado
2058578a-ed0e-42c8-9b03-ebcf7373f9f2;Deputado
4cde5fb8-30e6-4446-b334-1117e24d15ab;Deputado
80213b7d-58cf-48ee-8c19-66d7c38b9a1e;Deputado
a1e59bfb-fcf1-4f1e-a015-d5e7fbf3320b;Deputado
fe38fb77-813a-458a-8058-f87525569dce;Deputado
0b71a749-2f16-4cb3-8b5f-810d45f2f849;Deputado
4d1b1bba-1523-4f28-87f8-957f10a4f5c8;Deputado
69e9b8cd-b89f-4c10-a5d8-2dcfc743feb9;Deputado
fac8f987-2ef2-4c38-8108-02976b57ceac;Deputado
a0ca6428-e14c-4072-823b-15ef32bf2bd6;Deputado
e550de9c-1906-482b-8867-a44df5bcb1d6;Deputado
55c53578-9add-4006-bc2f-d43fe2feb7f4;Deputado
86ca9105-7adb-4978-8e2b-2631eca50b69;Deputado
adaae86e-95f1-4322-ab8e-9b89ca88f383;Deputado
7441bf39-c4da-4fc9-929a-43b7759e96ce;Deputado
00550ca9-3f11-43d4-98a0-a6eb0459bb2c;Deputado
5a4f9a1c-163e-43c5-a4f1-48cdf4bd0200;Deputado
6f392514-cd7b-4d79-a805-6cb958e2272b;Deputado
d2841d9c-0936-45a9-be59-8f89cabea167;Deputado
1ee2801e-bf39-4163-b66b-c1a1102f423b;Deputado
dd19d9a7-b6f5-4d50-96b7-5bcd09b2ded4;Deputado
28da7318-aa93-401a-bdc2-789917470786;Deputado
c7d60bf7-348a-4344-98d2-fc28c73207d8;Deputado
8ebc21ac-9bb4-49bf-9045-692258359b28;Deputado
f181d30d-c169-44d6-ad2a-344e5f3ee5f0;Deputado
364daba5-97b6-4b91-b011-36638953c433;Deputado
938cdde4-c346-4115-90e0-a733b16f48f1;Deputado
4d34b24a-ba84-4739-8883-c8a47e48993f;Deputado
55cb1ba0-7a25-47c3-8922-d893279653bb;Deputado
2747fb4e-3242-4cc2-802c-6b70806b31cf;Deputado
4e3cc9b1-315d-46fc-8585-ad3805fb5135;Deputado
ade38bd9-e8c0-4dff-be31-6dc1646f24ea;Deputado
4f77503d-2995-4e09-9803-c750f09ed71f;Deputado
34eb45f1-9f14-4c67-a74b-5979fbd36041;Deputado
ef63db8e-6a20-4956-9030-0dfe8756c8cd;Deputado
9bf13bce-fd86-468c-961f-1b27553dbd9a;Deputado
2555d353-b0c8-4d84-bae8-0116092b54cf;Deputado
f58b7989-3d5a-49d4-9a9c-03f55f49cd73;Deputado
9525f235-3f43-4657-a282-53c1ca7369c7;Deputado
859e3296-3ffc-41c0-8576-90ee58c08874;Deputado
6dcb3a1d-6441-45e3-b328-99a8a9d627cc;Deputado
945c504e-d166-4c61-9557-68092e1c0edd;Deputado
9f60fd2f-06a4-48d2-9afd-ff235843aafa;Deputado
aab6cc71-49c1-473d-bd57-f939b1aad4e1;Deputado
888bf033-c5e2-4616-8433-b4a6c4636bb2;Deputado
1c2832e3-3feb-4599-8288-0f08ec6304d8;Deputado
3026e5bc-9701-40bf-8e49-59cc5027b372;Deputado
87848c3a-ba84-45dd-b21d-492f26355e2c;Deputado
512d2cf2-da16-4b61-88c9-4804e8289954;Deputado
448aa044-980d-44e8-8acf-1a29836d9196;Deputado
a70d20c0-3b16-45bd-95ce-104a4c8d3470;Deputado
208e379b-39c2-4587-84ba-131ca69d2200;Deputado
5a23b947-0faa-41c9-9f75-ff61b0618aeb;Deputado
f182e4be-37e2-48d7-84b5-34b4b62001e6;Deputado
ed80a160-3c6f-41d9-b0e6-458193c5e90c;Deputado
ee3d8906-4db0-4c03-8e5b-3f14d526520c;Deputado
386cbcbb-2d33-44d8-9e6b-42a03dc3b1ea;Deputado
593678b0-37cd-4b86-a9dd-66fdd2d97093;Deputado
f99fa86d-7a16-4f72-88b1-f430ad0185dd;Deputado
e94ddb80-fe4b-43a5-bd60-a7c739adadc9;Deputado
77d72625-f332-4eda-9d50-d0ed78d80a02;Deputado
8a0ea177-f8b6-4608-ada1-86cced5c023c;Deputado
b5d35906-904e-4c5d-9c9d-ec86b71ca0a3;Deputado
2ea89245-90dc-4ef7-ab3a-cc0d08cab263;Deputado
f24456e7-554c-4156-af1d-9c93ffc78991;Deputado
250bb913-b45b-46db-9cb2-7a61600d5e31;Deputado
3e5532ea-c917-4ea4-a511-0c7cd2bfae1c;Deputado
a7628e2f-be03-4f51-8d0d-75a8602e97ea;Deputado
7d2e2fe6-398a-41a4-bc23-9ee19312bcd9;Deputado
5a25185f-ca6b-415d-8eae-cdca9f8c5cd3;Deputado
e209f6de-8f87-4e3d-b878-6ded0583439c;Deputado
741ff241-229a-49f6-9bad-50e016d059d0;Deputado
ec682543-3b58-4678-83f4-55c7767be055;Deputado
14ea85cd-cc8b-4122-960a-3508346abe18;Deputado
4fe3005f-0e74-472b-8e67-dcaa611e631b;Deputado
858c7838-79a9-4293-8d0f-15385b88d180;Deputado
f7e27bef-767d-4bb9-87e8-d507d30cb614;Deputado
8c19262d-eca9-4bb8-a729-56c865788bfe;Deputado
25e02b2c-d047-46dc-b183-d6326a6ccef4;Deputado
b7d67d74-e738-4981-aedd-ea3d5fd9f07b;Deputado
64d965d2-1ef4-41b0-86e1-8418995bd273;Deputado
fae08e6e-043b-4574-9222-cf8b694d4fa6;Deputado
be831969-c580-4b62-a10e-5ff394627773;Deputado
f807b619-b00a-4f5f-a91c-f2ec64d7a44d;Deputado
962ba712-56e0-4526-b2ea-d12715ea394e;Deputado
ef68953e-8892-4adf-93a1-d1abea441d8e;Deputado
6c343197-0f29-44b7-a9b4-1d871c8ea7d8;Deputado
033b2c39-bab0-44e1-97b3-981c98532ed9;Deputado
843c0773-18a8-46fc-9759-9a0b6ef2eca2;Deputado
ed9b0621-3af0-482d-8428-0eaac296ef6a;Deputado
da60d983-7fa0-4c93-9e98-0eb4215f3944;Deputado
d6ea94a8-24a4-4f67-bc2a-c41b8cce30b8;Deputado
37bd6a12-b317-4dfb-ac59-c8bb618e74fb;Deputado
1256853a-fa4c-446c-9ca8-3194e2975865;Deputado
a1688561-8950-47c3-9711-a73fb4583275;Deputado
c3a36fe7-026a-4665-bf25-96685c15d904;Deputado
f20ddb30-f99f-448a-9e6a-957a4bf90ca9;Deputado
7e4d72e5-f0e3-4a16-8f6f-024e2c5349f4;Deputado
a4d141a8-4bb2-4eb9-aabe-06246318ed85;Deputado
48aaf3c4-fe7f-44ab-afac-818a98600631;Deputado
88d4fbda-b891-4be0-a420-78949e9ba791;Deputado
567a2810-a68b-475c-9d0e-79dc2633f7e0;Deputado
166e7ef2-3ac4-435a-8175-0c18fc84b964;Deputado
f2b5f0b1-edcc-4a61-9fbb-5a2f5ef5e657;Deputado
67dcd963-9aa8-49bb-ba63-516f17b17580;Deputado
fe5fb59c-970b-475b-8c63-52490c24f5fd;Deputado
870e2424-859e-4c25-9e55-ccb1eb410a14;Deputado
ab736d65-8bca-4e7d-9c7f-39b764062200;Deputado
ef15761d-6cba-4be6-9a1d-ef5e42106eaf;Deputado
be1518b5-cd16-4423-b76f-7f71360c39ef;Deputado
0941d64b-e478-4f9d-ad5d-c53ba6524dc2;Deputado
dc13dfa5-f69c-4993-a5a0-cd5b5692fe26;Deputado
d80d42a3-8a76-45e9-89d4-2d13a94283c9;Deputado
e6647422-fa22-4708-bab4-b868aa2407e8;Deputado
91a18dc6-3a9e-4076-abb2-24b8a2bd4e87;Deputado
c7db4020-be31-4f42-9961-29b8a09b1b21;Deputado
80f4c711-8796-4c4c-abd2-a8a4e699e715;Deputado
50c95d86-81f3-4a74-b254-50e54bedc1f2;Deputado
028ed996-8adc-40e2-b8b0-ccee6b20579a;Deputado
025bdf68-5696-45ba-a3b0-ad7e6b20b385;Deputado
fac341ed-20cd-44a1-a201-f64fbbc83f7d;Deputado
80da54ca-df7c-4c67-b257-deebd4f493f6;Deputado
a001ad0a-cc8a-4241-b792-9b80531a7e32;Deputado
ea023846-1c45-4a75-8676-284d6af3a9f7;Deputado
aa12d15b-0a20-478d-ad85-c69e1b82f22d;Deputado
98faf603-98f0-4496-a8bf-b0a4ab402615;Deputado
3cad2476-21c8-4338-8202-0769f6154191;Deputado
95eda679-00ab-44ae-b06b-efab15307f00;Deputado
9b4f3873-c08c-4a06-85aa-3b4272caaf61;Deputado
362ae39e-ec0f-4f49-865d-a9b2b534dd33;Deputado
e700037f-36cd-4601-ae2f-07014cf7c5eb;Deputado
b04e71ec-624d-4503-b04b-43dc86407723;Deputado
e98744b8-f755-48f5-9a1b-c20c593bfb06;Deputado
ea3f3aab-8b37-492a-a0fb-049381ec2d0b;Deputado
a2643736-26a4-435d-9338-4f99d50004fc;Deputado
961d8c8b-f613-49cd-8a6d-98051a9e8fbd;Deputado
a0a0a794-adb1-4b68-a46e-ffe60cc61b1e;Deputado
c75e59dc-d0e6-4bd3-9c7c-02812f5f4dec;Deputado
0ee9683d-30a0-4863-8338-cecf98829cbb;Deputado
5a2ea2c1-408d-4fff-a541-0d5f4a02de50;Deputado
