org:hasMember;org:role;slp:resource_uri;time:finishDate;time:startDate
d6b348f9-1674-4ab3-b38e-46dcba717cd5;b27beba7-ca02-4041-a9e0-1793bcd141fe;180e46bd-7df1-4862-96c4-09f6277858b5;;2016-09-22
0d72bac3-e9af-488d-891f-371ce341e705;b27beba7-ca02-4041-a9e0-1793bcd141fe;dc7f5f44-e946-454d-aeb8-db35b3d9ce49;;2015-02-01
47c12fa1-6d5a-4526-849a-e0bc38849d9a;b27beba7-ca02-4041-a9e0-1793bcd141fe;7be6ffa7-783f-403a-ada5-9c6694b17c30;;2015-02-01
e0b17b09-b61b-4292-9075-b21beeeb1530;b27beba7-ca02-4041-a9e0-1793bcd141fe;4584ae63-e564-4972-9a3f-a19fbedff6af;;2015-02-01
3be686ad-338f-4a24-8b1f-21cd909ea3e0;b27beba7-ca02-4041-a9e0-1793bcd141fe;a3a7c152-0323-4e59-81d5-8634400924bd;;2015-02-01
5626929d-e57a-4884-8332-a9cdc796ede1;b27beba7-ca02-4041-a9e0-1793bcd141fe;cdb413f5-206b-4496-bd36-d0768c4fe5a4;;2015-02-01
709da810-df31-46de-b386-6119cc59f938;b27beba7-ca02-4041-a9e0-1793bcd141fe;30017e21-8f9a-4ee8-a331-763ac3d97031;;2015-02-01
05ef50e3-81f6-4445-938e-1ddef1804f5f;b27beba7-ca02-4041-a9e0-1793bcd141fe;70765fff-602b-41ca-b8f7-2b7341f69c68;;2015-02-01
06ab2cc2-1016-494b-9326-10b6b5426bba;b27beba7-ca02-4041-a9e0-1793bcd141fe;79db74d2-6f1c-4f0b-9df6-fddba9e355eb;;2015-02-01
f6882b82-141a-4099-b9a7-642daa167c00;b27beba7-ca02-4041-a9e0-1793bcd141fe;6df4ed54-f9f5-4e39-b7e0-94a3c44c65b0;;2015-02-01
60e88ec9-5c5e-45da-9e1c-aa3600d987ad;b27beba7-ca02-4041-a9e0-1793bcd141fe;ee31e384-fa56-4ef0-8cc9-c0d78926d81b;;2015-02-01
9dbb3d06-5813-4ddf-b18b-c1180d96e633;b27beba7-ca02-4041-a9e0-1793bcd141fe;cb6c6a19-75fd-4e70-a58c-787f8d17a67f;2015-03-10;2015-02-01
9dbb3d06-5813-4ddf-b18b-c1180d96e633;b27beba7-ca02-4041-a9e0-1793bcd141fe;0ebb4b88-c81d-4859-b4bc-0c39d14bc5f1;2015-07-07;2015-07-06
9dbb3d06-5813-4ddf-b18b-c1180d96e633;b27beba7-ca02-4041-a9e0-1793bcd141fe;0832b46a-50ec-4f18-9039-f822b09f2c81;2016-04-19;2016-04-15
9dbb3d06-5813-4ddf-b18b-c1180d96e633;b27beba7-ca02-4041-a9e0-1793bcd141fe;6e072d88-3d8b-4758-8228-94c049cea9a2;2016-10-21;2016-10-18
9dbb3d06-5813-4ddf-b18b-c1180d96e633;b27beba7-ca02-4041-a9e0-1793bcd141fe;0f6c9cda-20ce-4e1f-b250-080411dbc474;2017-10-27;2017-10-19
86ecefdf-086f-49f5-8681-26ddab7f624c;b27beba7-ca02-4041-a9e0-1793bcd141fe;cec3d506-e2fa-4122-a6aa-e68f4178dddc;;2015-02-01
d2c71b5e-0b55-445c-88d6-cae883d1f746;b27beba7-ca02-4041-a9e0-1793bcd141fe;5305ffe8-35c3-4f6a-98e9-cff09095cf42;;2015-02-01
d8a5d60a-efc5-4b0f-bdf6-d19b7cf44cb6;b27beba7-ca02-4041-a9e0-1793bcd141fe;47112747-1183-4f81-9269-7790a36e9da2;;2015-02-01
cb82bf8b-2647-450e-a933-c29f13c2087a;b27beba7-ca02-4041-a9e0-1793bcd141fe;bc4d4cd5-0525-480d-b5ff-9ff759568e20;2015-10-05;2015-02-01
cb82bf8b-2647-450e-a933-c29f13c2087a;b27beba7-ca02-4041-a9e0-1793bcd141fe;a23cd493-fa02-497d-abb0-8ef7da24c021;;2016-04-14
bcaf8db5-5189-43ca-b518-ac12d3b8e812;b27beba7-ca02-4041-a9e0-1793bcd141fe;4bce0117-46eb-4dd5-957c-0e7590d243aa;;2015-02-01
d974329a-cbc1-442a-a9b3-fe0493524305;b27beba7-ca02-4041-a9e0-1793bcd141fe;7d8e41fb-1859-404b-bda3-6da3fa461ea2;2015-10-27;2015-02-01
d974329a-cbc1-442a-a9b3-fe0493524305;b27beba7-ca02-4041-a9e0-1793bcd141fe;a41c5497-59f2-4df6-9ed8-ec13c2bdb40a;2016-05-09;2016-04-05
d974329a-cbc1-442a-a9b3-fe0493524305;b27beba7-ca02-4041-a9e0-1793bcd141fe;872ab446-f1fc-4e16-ac90-e94b097a4252;2016-07-19;2016-07-13
d974329a-cbc1-442a-a9b3-fe0493524305;b27beba7-ca02-4041-a9e0-1793bcd141fe;c3b1d21b-c919-4328-a5ca-234a84901472;2016-10-24;2016-10-18
d974329a-cbc1-442a-a9b3-fe0493524305;b27beba7-ca02-4041-a9e0-1793bcd141fe;0f5d0156-4e27-4b75-b3af-d2ba849b5135;2017-02-07;2017-01-31
d974329a-cbc1-442a-a9b3-fe0493524305;b27beba7-ca02-4041-a9e0-1793bcd141fe;183c6e5b-79cc-4978-8e43-cf035537aa8f;;2017-03-15
024ce86f-945a-477b-803f-012387eaba4b;b27beba7-ca02-4041-a9e0-1793bcd141fe;88960fea-e2f4-4cf6-a5c9-6f5a371ed6f3;2015-02-04;2015-02-01
024ce86f-945a-477b-803f-012387eaba4b;b27beba7-ca02-4041-a9e0-1793bcd141fe;2d9b15b3-7303-404a-9684-07af92abaf10;2016-04-20;2016-04-14
024ce86f-945a-477b-803f-012387eaba4b;b27beba7-ca02-4041-a9e0-1793bcd141fe;1ea3987a-8701-4efa-a931-ca78a868bff8;;2016-05-31
014e11ba-15eb-423c-9a60-6f3ae10f7009;b27beba7-ca02-4041-a9e0-1793bcd141fe;94610044-3182-4d13-8fee-3e20e4b2a46a;2015-02-12;2015-02-10
014e11ba-15eb-423c-9a60-6f3ae10f7009;b27beba7-ca02-4041-a9e0-1793bcd141fe;ead54fe0-471e-4184-aa2b-c91c4faef58a;2015-02-24;2015-02-12
014e11ba-15eb-423c-9a60-6f3ae10f7009;b27beba7-ca02-4041-a9e0-1793bcd141fe;ede9d850-1e83-49e3-b1a7-b9e14a8d800e;2015-06-10;2015-03-09
014e11ba-15eb-423c-9a60-6f3ae10f7009;b27beba7-ca02-4041-a9e0-1793bcd141fe;6e2e1e4d-b4ee-493f-b433-586e504cbf3c;2016-04-14;2015-06-11
014e11ba-15eb-423c-9a60-6f3ae10f7009;b27beba7-ca02-4041-a9e0-1793bcd141fe;fc2cb76e-de69-4735-a9be-fabf90e6b145;2016-07-13;2016-04-22
014e11ba-15eb-423c-9a60-6f3ae10f7009;b27beba7-ca02-4041-a9e0-1793bcd141fe;986f303f-01ca-4fed-87ab-d0d986b8b27b;;2016-07-18
d65cbb3d-9354-452a-ab86-b381f39bcfe2;b27beba7-ca02-4041-a9e0-1793bcd141fe;649bb02e-445a-4c66-8033-4e4f0157e2e3;;2015-02-01
b3108e9c-c630-4bf0-acc1-0f92eafd5400;b27beba7-ca02-4041-a9e0-1793bcd141fe;5c31ec3a-66f4-47e4-87f9-68d7e7f6ecef;;2015-02-01
22ec6ba2-41e8-425b-a2b0-228578461b48;b27beba7-ca02-4041-a9e0-1793bcd141fe;d611917b-7920-413b-a0d2-c658703e9c68;;2015-02-01
c433302e-cedf-4ad5-ba13-b924e65216a1;b27beba7-ca02-4041-a9e0-1793bcd141fe;1c6f9762-7c3d-46e4-b6a0-b4219ef0ba19;2017-01-01;2015-02-01
08f9cea5-0e0a-482e-936c-9af40908081a;b27beba7-ca02-4041-a9e0-1793bcd141fe;587be337-a7fa-47c2-9e43-9236f16fef43;;2015-02-01
daac374f-bd41-45fd-b847-02ade23873c2;b27beba7-ca02-4041-a9e0-1793bcd141fe;b56a7be4-8ca7-437c-acf4-53a03f256c99;;2015-02-01
1ba65a01-a9a2-4c00-bec7-8505c95aef62;b27beba7-ca02-4041-a9e0-1793bcd141fe;c3df9188-214b-4f65-be1a-713b164cb91d;;2015-02-01
be4ee99b-dd39-41a6-b27e-bd2790b0bb7e;b27beba7-ca02-4041-a9e0-1793bcd141fe;300de153-998a-48e3-b3c4-0baf4553fe62;;2015-02-01
4f0cf3ee-7e47-49b9-b429-8d8a25eb5445;b27beba7-ca02-4041-a9e0-1793bcd141fe;58e00d79-7623-491d-94e4-a05b9ddaa91b;;2015-02-01
d779a611-c192-4b28-881a-e1482e672562;b27beba7-ca02-4041-a9e0-1793bcd141fe;47966e50-7118-4cc7-9a25-0a8056dc7057;;2015-02-01
930eb5c5-a123-4edc-b93f-35085a76b493;b27beba7-ca02-4041-a9e0-1793bcd141fe;da3b8e4c-7364-4e1f-a8ba-78696a285114;;2015-02-01
3cae5734-2869-4178-8d4a-95c1b285dfa4;b27beba7-ca02-4041-a9e0-1793bcd141fe;609ed41c-dcd1-44e9-a5c1-2f50f1568e67;;2015-02-01
979deca9-5d13-4fdc-bb80-e5e768d271f8;b27beba7-ca02-4041-a9e0-1793bcd141fe;38ea63a8-eec7-4970-bac7-f17712156b0f;;2015-02-01
61d51fd2-ad03-4037-86c6-29901a4af6c2;b27beba7-ca02-4041-a9e0-1793bcd141fe;8b8493f6-23d4-4da2-93a6-b9326983436d;;2015-02-01
98c7521c-6be3-4666-956c-3170126bd5de;b27beba7-ca02-4041-a9e0-1793bcd141fe;3e3cf333-5618-4617-9594-2a03792f28cd;2015-04-09;2015-02-26
98c7521c-6be3-4666-956c-3170126bd5de;b27beba7-ca02-4041-a9e0-1793bcd141fe;1f104142-1e4e-4c53-bca6-18519e83b3e7;2017-10-19;2017-04-26
98c7521c-6be3-4666-956c-3170126bd5de;b27beba7-ca02-4041-a9e0-1793bcd141fe;80d433a2-8e44-4e3c-b4c2-6c3f705cac07;;2017-10-27
48e2955b-24dd-402c-8c08-9c0c27b79d4f;b27beba7-ca02-4041-a9e0-1793bcd141fe;31786c9e-5d22-4c58-adb0-313b915fef6e;;2015-02-01
3b609b50-8d2b-422c-845f-772e78cc626e;b27beba7-ca02-4041-a9e0-1793bcd141fe;84a0d5b3-1f21-4a2a-bc43-93d134d6f94d;;2015-02-01
f74a7a73-090d-4d53-b2ca-395fe2d33e1b;b27beba7-ca02-4041-a9e0-1793bcd141fe;598c11f9-c6c2-49ef-b3cc-7a967edfc077;;2017-01-02
9410bd7f-e108-4567-9038-385dc1a868ed;b27beba7-ca02-4041-a9e0-1793bcd141fe;b49973f6-c78c-49fb-aa2d-aac8d266336e;2016-10-10;2016-05-17
9410bd7f-e108-4567-9038-385dc1a868ed;b27beba7-ca02-4041-a9e0-1793bcd141fe;551bca09-ee69-4459-b535-92dd5548377f;2016-10-25;2016-10-11
9410bd7f-e108-4567-9038-385dc1a868ed;b27beba7-ca02-4041-a9e0-1793bcd141fe;06d2ec8a-65c9-4842-88af-2aac8d2f7139;2017-04-26;2016-10-26
9410bd7f-e108-4567-9038-385dc1a868ed;b27beba7-ca02-4041-a9e0-1793bcd141fe;cb42124f-e857-4e22-b9c6-2dc1662b1687;2017-08-02;2017-04-27
9410bd7f-e108-4567-9038-385dc1a868ed;b27beba7-ca02-4041-a9e0-1793bcd141fe;70587818-7c84-43f5-b45f-b638519e166b;2017-10-18;2017-08-03
9410bd7f-e108-4567-9038-385dc1a868ed;b27beba7-ca02-4041-a9e0-1793bcd141fe;4c893f30-cbbd-4bac-bbae-e8c3932e14f6;;2017-10-27
cd5a7203-6a6e-4666-9382-c301bade1a52;b27beba7-ca02-4041-a9e0-1793bcd141fe;34bea69e-912d-40ed-a3a9-9c7fbc17c58f;;2015-02-01
a5d55dcf-58b4-4e63-ba4b-ee986d130681;b27beba7-ca02-4041-a9e0-1793bcd141fe;e29da5ca-a2b8-4cb8-a0e6-213c0997b7e4;2015-02-03;2015-02-01
a5d55dcf-58b4-4e63-ba4b-ee986d130681;b27beba7-ca02-4041-a9e0-1793bcd141fe;70ad84bc-1eef-45b1-92af-ee9650aead88;;2015-05-21
9bdbb3dc-0512-4ade-ab4f-312b390a19a9;b27beba7-ca02-4041-a9e0-1793bcd141fe;ba838daf-e6ca-45d5-a496-fd5a692557e8;;2015-02-01
7281cd6e-bc49-40b8-b592-41db981257f4;b27beba7-ca02-4041-a9e0-1793bcd141fe;32b800f8-b4b7-4490-b90d-02cb7350f3b6;2015-12-10;2015-02-01
7281cd6e-bc49-40b8-b592-41db981257f4;b27beba7-ca02-4041-a9e0-1793bcd141fe;0194dcd6-ef53-4f48-8765-67e2699eab70;2016-02-16;2016-01-05
7281cd6e-bc49-40b8-b592-41db981257f4;b27beba7-ca02-4041-a9e0-1793bcd141fe;1e7a937f-86f1-40bb-b3ae-8e1eb009276f;;2016-02-19
a9fe708e-847c-46dc-94ae-cce820bc5d90;b27beba7-ca02-4041-a9e0-1793bcd141fe;ad6385a6-e713-4581-9ab7-b60aa372956a;;2015-02-01
8fa14b75-a92f-4781-ad21-a364558e36be;b27beba7-ca02-4041-a9e0-1793bcd141fe;8890815e-0cf9-473c-8d99-f84d2b38575a;2016-11-25;2016-05-18
d956bb17-36d1-447c-9051-9c64e7845ec7;b27beba7-ca02-4041-a9e0-1793bcd141fe;2cf86a85-2118-457a-a255-6608eac56599;2015-07-07;2015-02-04
d956bb17-36d1-447c-9051-9c64e7845ec7;b27beba7-ca02-4041-a9e0-1793bcd141fe;85714587-c8b5-4e7e-98d9-64549ad2107d;2016-02-01;2015-07-09
d956bb17-36d1-447c-9051-9c64e7845ec7;b27beba7-ca02-4041-a9e0-1793bcd141fe;20b253fd-c6ba-4050-b7a7-bb379e05e9bf;2016-07-25;2016-02-03
d956bb17-36d1-447c-9051-9c64e7845ec7;b27beba7-ca02-4041-a9e0-1793bcd141fe;c9d050a1-ec05-44e0-a094-ee0af5c9dbe5;2017-08-01;2017-01-01
d956bb17-36d1-447c-9051-9c64e7845ec7;b27beba7-ca02-4041-a9e0-1793bcd141fe;14897a89-7c31-47d1-ae0b-d4ac66035fff;;2017-08-22
bdf83f06-b70c-45b8-8137-b9b1ddec51cd;b27beba7-ca02-4041-a9e0-1793bcd141fe;bf8a4cf2-6d1b-4e5a-ac6e-bb16e8829740;;2015-02-01
e15bbc97-cd16-43b7-a0ab-08147605713d;b27beba7-ca02-4041-a9e0-1793bcd141fe;32841c06-582c-4af1-a0da-bef2c87023a5;;2015-02-01
3dead00a-cd10-4d0e-bf3e-8f4d9a559912;b27beba7-ca02-4041-a9e0-1793bcd141fe;58d708e9-5d4c-4715-b8e0-8c70dc94d4fe;2015-02-25;2015-02-05
3dead00a-cd10-4d0e-bf3e-8f4d9a559912;b27beba7-ca02-4041-a9e0-1793bcd141fe;44e2e49e-4ad7-4715-bfdb-f0938e5a1bf8;2016-04-05;2015-03-03
3dead00a-cd10-4d0e-bf3e-8f4d9a559912;b27beba7-ca02-4041-a9e0-1793bcd141fe;38d96e91-3ad8-4a04-b135-10655e7d485f;2017-01-31;2016-05-09
3dead00a-cd10-4d0e-bf3e-8f4d9a559912;b27beba7-ca02-4041-a9e0-1793bcd141fe;1fac1bae-1f09-491f-a52d-4fc2867c6a68;2017-03-15;2017-02-07
e483f768-954c-4a0c-a2f7-613233020c5b;b27beba7-ca02-4041-a9e0-1793bcd141fe;a7a0a81d-abc1-4de4-b079-ed666816c3dc;;2015-02-01
c1cd2115-0b24-4753-98ad-3a91d4cba212;b27beba7-ca02-4041-a9e0-1793bcd141fe;d654db71-b9ec-463a-a43f-ad2317027255;;2015-02-01
5eb7a19e-1fc7-4f31-8a13-3d7974e36334;b27beba7-ca02-4041-a9e0-1793bcd141fe;2f7d464e-7fac-4ae7-9ce2-718734a9ec09;2017-01-01;2015-02-01
8a5ae5a6-e904-442b-9f47-4fd81d737c68;b27beba7-ca02-4041-a9e0-1793bcd141fe;0b03a60b-ea16-4387-9d42-6b7d18109e73;2015-02-03;2015-02-01
8a5ae5a6-e904-442b-9f47-4fd81d737c68;b27beba7-ca02-4041-a9e0-1793bcd141fe;6cb35d70-52b4-4854-9bf7-0a182170be0e;2015-07-14;2015-07-07
8a5ae5a6-e904-442b-9f47-4fd81d737c68;b27beba7-ca02-4041-a9e0-1793bcd141fe;d3ff65b0-de7f-4e91-b4b2-6a56ba3b7911;2015-10-21;2015-10-19
8a5ae5a6-e904-442b-9f47-4fd81d737c68;b27beba7-ca02-4041-a9e0-1793bcd141fe;02efb86b-6621-44a0-b8a7-d7e3cc4e0ea2;2016-12-31;2016-04-04
0d4e1fed-5fa9-4abd-9cd2-df40d062d23b;b27beba7-ca02-4041-a9e0-1793bcd141fe;7d8dcc4d-b001-44fb-9fd4-ad7f33199ddc;;2015-02-01
aafadc84-dced-4feb-839a-caa1a4217866;b27beba7-ca02-4041-a9e0-1793bcd141fe;f851de8a-98c8-4ecf-b6ca-724680ac7023;2016-03-17;2015-02-01
aafadc84-dced-4feb-839a-caa1a4217866;b27beba7-ca02-4041-a9e0-1793bcd141fe;6359c7dd-a8ab-41e6-859c-384dffe97122;;2016-07-16
8056c06c-0b0b-4fce-852b-cbd4869c8e55;b27beba7-ca02-4041-a9e0-1793bcd141fe;13814ad8-d3a2-4f48-a106-8bb409b03ecd;2015-02-02;2015-02-01
8056c06c-0b0b-4fce-852b-cbd4869c8e55;b27beba7-ca02-4041-a9e0-1793bcd141fe;abe33469-e2cb-40e2-9a8b-0f4c81143b47;2017-01-01;2015-10-05
b8435fb0-c197-4a0a-9e74-516e81f8b8d6;b27beba7-ca02-4041-a9e0-1793bcd141fe;624f3b08-0a5e-4b59-82fa-69d738acb762;;2015-02-01
84a15aea-100c-4210-91be-957609e0af6b;b27beba7-ca02-4041-a9e0-1793bcd141fe;bd6cf4a3-ad08-4b64-937d-ede72d912b2c;;2015-02-01
1af4b82d-6863-491f-8544-94f30688f4c8;b27beba7-ca02-4041-a9e0-1793bcd141fe;e4322b3a-1a98-4468-81df-8bf149aa32b1;;2015-02-01
85b970cc-c8e1-432d-8c71-cf3e297cdf15;b27beba7-ca02-4041-a9e0-1793bcd141fe;982f207f-6c17-4630-82cc-691a83a585c4;;2015-02-01
b1514dc8-b7da-4170-8aee-e820816452c4;b27beba7-ca02-4041-a9e0-1793bcd141fe;81eceff7-35f7-4944-aa4d-2d2e2bc87ebf;;2015-02-01
4d475075-f342-496c-af51-5d5868746d81;b27beba7-ca02-4041-a9e0-1793bcd141fe;61cbe9b2-d952-4389-aace-1baef3b4f9c7;;2015-02-01
ae3db305-2800-4b5b-bcac-9017d6396fa2;b27beba7-ca02-4041-a9e0-1793bcd141fe;9fd4e1fd-4047-43ec-92e5-ede69c0f0f90;;2015-02-01
09c8d3c2-6e37-4056-b97a-688783e888f3;b27beba7-ca02-4041-a9e0-1793bcd141fe;f3d5a677-15d1-4991-9341-b38f77b1095d;;2015-02-01
31bde038-ce9e-4428-bd7a-91fd37b74d8a;b27beba7-ca02-4041-a9e0-1793bcd141fe;727b6fc0-4a27-48c5-b90f-856059bd21af;;2015-02-01
a218d8ed-09b9-467a-b223-217c5eab6ec9;b27beba7-ca02-4041-a9e0-1793bcd141fe;1b0ff6f2-edac-4180-b806-7596aa6b411c;;2015-02-01
4806c2cc-10ac-490d-aaa6-41b4325a415e;b27beba7-ca02-4041-a9e0-1793bcd141fe;7b0afdb3-7fe0-45ac-b017-f89d82bd672e;;2015-02-01
c18ffce8-3bd0-44b6-98ff-cac8496f592b;b27beba7-ca02-4041-a9e0-1793bcd141fe;91540122-a8a8-44a2-9803-a6f4f623c4b0;;2015-02-01
077ffbd7-ffa8-47da-bba1-9ddd5449732c;b27beba7-ca02-4041-a9e0-1793bcd141fe;72cfc0eb-28c4-4257-890f-7f7f58412e98;;2015-02-01
591a42dc-e420-40c5-9602-2eee4cbf3581;b27beba7-ca02-4041-a9e0-1793bcd141fe;2aaa439e-afae-4bcf-90ff-559e1fe953fb;;2015-02-01
b4c53c1a-923a-4e58-9a63-05f9df2d6053;b27beba7-ca02-4041-a9e0-1793bcd141fe;b644a174-d955-48d6-97f1-d08c60caca26;;2015-02-01
7b0b5c7b-bd97-47ef-b51d-65d7d3ff2382;b27beba7-ca02-4041-a9e0-1793bcd141fe;e433437a-e74a-41fa-b073-faf4e211a16e;;2015-02-01
67768036-2107-426d-bb24-24f71e8e0702;b27beba7-ca02-4041-a9e0-1793bcd141fe;9f8e121f-95f8-4139-a24d-cb6a4c92a5fd;;2015-02-01
46eb5b72-a9dc-441f-9cc7-5b00d58daa3e;b27beba7-ca02-4041-a9e0-1793bcd141fe;4392c8b2-4f44-45c6-9029-3d7ed2207af0;;2015-02-01
1ce79ee8-be50-41cb-8776-3f75d16a31df;b27beba7-ca02-4041-a9e0-1793bcd141fe;3dbf8edd-eb19-4e22-954f-11a9934278cb;;2015-02-01
64f2c625-3e4a-42e8-a6f6-5520c32e0c24;b27beba7-ca02-4041-a9e0-1793bcd141fe;1b1cc90b-0b90-43cf-95a7-76dc6b156e75;;2015-02-10
5d449013-be4c-4aa3-a24a-d09b85741b46;b27beba7-ca02-4041-a9e0-1793bcd141fe;661ffa86-642b-4f5b-9f2d-082919187ef4;2016-05-05;2015-02-01
5d449013-be4c-4aa3-a24a-d09b85741b46;b27beba7-ca02-4041-a9e0-1793bcd141fe;42300891-d30c-4fb6-991e-d32747731e96;2016-09-13;2015-02-01
673655ac-c334-49fc-82fa-85d4ffbf3f52;b27beba7-ca02-4041-a9e0-1793bcd141fe;c7216159-c5d2-49c9-895b-da203f2c05fb;;2015-02-01
4ada2ead-954b-4c5f-b2e2-ec65d681e060;b27beba7-ca02-4041-a9e0-1793bcd141fe;89f40fb4-5591-413f-92bd-7c609db70ddb;;2015-02-01
ce9c182c-1dc3-47b6-b72c-2acccc85d365;b27beba7-ca02-4041-a9e0-1793bcd141fe;f72b0361-32e7-4db0-a3cf-170828f623df;;2015-02-01
561d2610-cb81-4558-9c2e-e2aaee49e682;b27beba7-ca02-4041-a9e0-1793bcd141fe;95317584-7a0c-4714-a8c8-48270f397258;2015-11-04;2015-07-08
5444d8d1-9091-40f0-a74f-5fc333bf0834;b27beba7-ca02-4041-a9e0-1793bcd141fe;cb7489c6-ce59-472e-9dd1-423235246362;;2015-02-01
f474e131-cd61-45b3-ab31-6bd6035eaaee;b27beba7-ca02-4041-a9e0-1793bcd141fe;9d445c43-751b-408e-aba8-ad0c5289226d;;2015-02-01
e9d1bb53-988d-43e1-a94a-3945449592c4;b27beba7-ca02-4041-a9e0-1793bcd141fe;bff363e1-0c09-44dd-ba1d-2200d3aa67a8;;2015-02-01
d08317b5-df51-43e1-aebc-da639b7bcc8b;b27beba7-ca02-4041-a9e0-1793bcd141fe;2af041d0-878d-4ca5-8feb-ca9a43047e93;;2017-12-20
b92b4e4e-4faa-4ed7-9fb9-d46a823a4f86;b27beba7-ca02-4041-a9e0-1793bcd141fe;b2a3f26f-8b13-44c5-b2fe-cb4580b6c99c;2015-05-19;2015-02-01
b92b4e4e-4faa-4ed7-9fb9-d46a823a4f86;b27beba7-ca02-4041-a9e0-1793bcd141fe;7663bc46-2894-44aa-b6c8-caec2f25fa46;2015-10-20;2015-10-16
b92b4e4e-4faa-4ed7-9fb9-d46a823a4f86;b27beba7-ca02-4041-a9e0-1793bcd141fe;93de5ac2-f142-4777-b8ba-cd565c9ab082;2016-12-28;2016-05-04
8bf349e4-d1cb-4b41-bf8b-3ef24bc47b73;b27beba7-ca02-4041-a9e0-1793bcd141fe;2b3fe89c-ca74-43d7-ba25-4d8e9c334278;;2015-02-01
6d27e2e2-4cb7-4710-a720-101ccf0d0442;b27beba7-ca02-4041-a9e0-1793bcd141fe;00f5bc3a-d511-48ad-9850-3994597e6225;2016-01-18;2015-02-01
6d27e2e2-4cb7-4710-a720-101ccf0d0442;b27beba7-ca02-4041-a9e0-1793bcd141fe;755d0689-58c3-4de2-b67c-6ea91d402594;;2016-05-18
44c120f2-d0c9-493c-a7df-91c7c2d6cbdd;b27beba7-ca02-4041-a9e0-1793bcd141fe;00b6db20-b105-4746-8753-ccdf09c69afa;;2015-02-01
cb6c3685-f58b-450c-adce-c147c81badd7;b27beba7-ca02-4041-a9e0-1793bcd141fe;0640afde-eca6-4c61-b799-dcc3be506427;;2015-02-01
fd69c13a-8576-4ca4-9b81-1c427af4c9f8;b27beba7-ca02-4041-a9e0-1793bcd141fe;2dcd75cd-8b4d-4536-8a8c-19f17206cc3d;;2015-02-01
34dcec2c-ebe7-45d9-aaeb-62cfb0f17a91;b27beba7-ca02-4041-a9e0-1793bcd141fe;7dacd63b-2528-441f-bcf2-665986a90729;;2015-02-01
1cd77db6-48b0-462d-b031-c43f971067f8;b27beba7-ca02-4041-a9e0-1793bcd141fe;c8b77c61-7b5d-4040-8046-62012867e39c;2015-12-15;2015-02-01
1cd77db6-48b0-462d-b031-c43f971067f8;b27beba7-ca02-4041-a9e0-1793bcd141fe;78eca10c-101d-4846-b00c-9dbe8d426ab7;;2016-02-23
48d36421-b1fd-4f99-a7a8-10a7b8d13ee6;b27beba7-ca02-4041-a9e0-1793bcd141fe;b39f9bd9-7cc2-46f2-a7d9-049c3cb96ca8;;2015-02-01
701d4c04-b70b-4c5c-ad9a-4cb485c4e2e5;b27beba7-ca02-4041-a9e0-1793bcd141fe;9e976db8-86fc-42d3-b611-1df676fccc0d;2016-02-17;2015-10-06
701d4c04-b70b-4c5c-ad9a-4cb485c4e2e5;b27beba7-ca02-4041-a9e0-1793bcd141fe;98a2794d-d7f1-493f-bd00-061f2d31b0ff;2016-04-14;2016-02-18
701d4c04-b70b-4c5c-ad9a-4cb485c4e2e5;b27beba7-ca02-4041-a9e0-1793bcd141fe;377c5671-96ed-417b-8702-062298b4990e;2016-04-28;2016-04-19
d0e3f513-feb5-4916-a74b-819d927a496c;b27beba7-ca02-4041-a9e0-1793bcd141fe;fd886010-3e3d-41ce-baa5-46327e9fd81d;2016-04-15;2015-02-04
d0e3f513-feb5-4916-a74b-819d927a496c;b27beba7-ca02-4041-a9e0-1793bcd141fe;daee239a-cd12-45b9-92b5-0b71761d7636;;2016-04-20
9087d0b3-8e9a-4956-944e-c8f244ab6bde;b27beba7-ca02-4041-a9e0-1793bcd141fe;1a2951e6-0214-4c55-becf-54c321b1942d;;2015-02-01
8c46ce24-715b-4f4f-940a-c480aea390e9;b27beba7-ca02-4041-a9e0-1793bcd141fe;c6a13515-ca07-4396-b53c-91b4b22370e9;;2015-02-01
6c7f9675-e7ed-42c5-a24a-985d961330f8;b27beba7-ca02-4041-a9e0-1793bcd141fe;cb05b460-e256-4495-a2ff-ba91757aa5da;;2015-02-01
5215a75c-011f-4305-855d-58e557729268;b27beba7-ca02-4041-a9e0-1793bcd141fe;ae2f09de-fc94-49cc-bdcd-45d916af24ea;;2015-02-01
fa4a6f22-fbcd-461b-ae04-7a2533a8d3bd;b27beba7-ca02-4041-a9e0-1793bcd141fe;a9a30446-c3ab-4f5f-aa77-d6d24bd9d2ac;2016-05-12;2015-02-01
fa4a6f22-fbcd-461b-ae04-7a2533a8d3bd;b27beba7-ca02-4041-a9e0-1793bcd141fe;9bfce039-fd30-4f3a-b083-f11f2ae9694e;2016-10-11;2016-10-10
fa4a6f22-fbcd-461b-ae04-7a2533a8d3bd;b27beba7-ca02-4041-a9e0-1793bcd141fe;e21435eb-bbc4-4eec-9dfa-5bfa8b850451;2016-10-26;2016-10-25
fa4a6f22-fbcd-461b-ae04-7a2533a8d3bd;b27beba7-ca02-4041-a9e0-1793bcd141fe;69ae0b83-87e4-425b-b891-e459b2aca24a;2017-04-27;2017-04-26
fa4a6f22-fbcd-461b-ae04-7a2533a8d3bd;b27beba7-ca02-4041-a9e0-1793bcd141fe;d86f870f-4b8e-4488-a8ad-2ccd372f0653;2017-08-03;2017-08-02
