;cam:dataFim;cam:dataInicio;cam:descricaoCausaFimExercicio;cam:idCadastroParlamentarAnterior;cam:idCausaFimExercicio;cam:siglaUFRepresentacao;cam:situacaoExercicio;org:hasMember;org:role;slp:resource_uri
172;;2015-02-01;;;;RJ;Titular;909ab783-519b-487c-89c0-3cfbb04548c0;b27beba7-ca02-4041-a9e0-1793bcd141fe;935e4dcf-d709-4142-82f6-dbc957e5a1a4
173;;2015-02-01;;;;SC;Titular;ceb37e9c-663f-4b0d-acef-24f70d9acf80;b27beba7-ca02-4041-a9e0-1793bcd141fe;09ea2adf-2274-4edc-a317-136823edfc6a
174;;2015-02-01;;;;SC;Titular;46e01482-d22f-4a9e-9902-11f482252cb3;b27beba7-ca02-4041-a9e0-1793bcd141fe;22712b3c-1d1f-4ad6-a28e-3093fa594845
175;;2015-02-01;;;;SP;Titular;20a62c02-d1d2-41dc-aec3-2043f447edb3;b27beba7-ca02-4041-a9e0-1793bcd141fe;52374f85-e9e1-404a-8c9e-2a4f097c7dff
176;2015-10-05;2015-02-01;Ministro de Estado;;11;RJ;Titular;67e97de7-b188-4a4e-b98b-4da936f350f4;b27beba7-ca02-4041-a9e0-1793bcd141fe;23d72f05-233d-4fd3-8f39-3cc9529c49cb
177;;2016-04-14;;;;RJ;Titular;67e97de7-b188-4a4e-b98b-4da936f350f4;b27beba7-ca02-4041-a9e0-1793bcd141fe;5fddacec-97dc-4b9f-86c5-0b1304a28b54
178;;2015-02-01;;;;CE;Titular;ef73556a-35af-4537-a142-5bbb6db24d7b;b27beba7-ca02-4041-a9e0-1793bcd141fe;d4f432f4-1a25-4cc7-bd7b-d99a96cbfe31
179;2015-02-12;2015-02-10;Afastamento;74833;53;RJ;Efetivado;8b89def2-605c-45ac-af94-6932fed3764b;b27beba7-ca02-4041-a9e0-1793bcd141fe;61b2e3b7-204c-4245-824e-508b7bdb79b5
180;2015-02-24;2015-02-12;Afastamento;122158;53;RJ;Efetivado;8b89def2-605c-45ac-af94-6932fed3764b;b27beba7-ca02-4041-a9e0-1793bcd141fe;b3650932-8af4-47f6-9808-36a5f540587f
181;2015-06-10;2015-03-09;Afastamento;74833;53;RJ;Efetivado;8b89def2-605c-45ac-af94-6932fed3764b;b27beba7-ca02-4041-a9e0-1793bcd141fe;3cdd784a-0f8d-4b45-8bd9-fa7d689262d5
182;2016-04-14;2015-06-11;Afastamento;122158;53;RJ;Efetivado;8b89def2-605c-45ac-af94-6932fed3764b;b27beba7-ca02-4041-a9e0-1793bcd141fe;8a221ae3-a355-4cb7-9577-c7c3e10ce87d
183;2016-07-13;2016-04-22;Afastamento;160612;53;RJ;Efetivado;8b89def2-605c-45ac-af94-6932fed3764b;b27beba7-ca02-4041-a9e0-1793bcd141fe;614c25eb-10da-4246-b9db-c8e17fde9c4e
184;;2016-07-18;;178942;;RJ;Efetivado;8b89def2-605c-45ac-af94-6932fed3764b;b27beba7-ca02-4041-a9e0-1793bcd141fe;b05af140-76c6-4b5f-8a07-f04352601cce
185;;2015-02-01;;;;RJ;Titular;ed415283-821b-4264-9512-f448e71d3b8c;b27beba7-ca02-4041-a9e0-1793bcd141fe;4282640d-c59a-4d14-8eb1-9be6c465c6d1
186;;2015-02-01;;;;GO;Titular;a06fc22e-a46c-4847-83d4-6138027719b2;b27beba7-ca02-4041-a9e0-1793bcd141fe;74a4f36b-8344-4ae1-809c-89fe9fec2251
187;;2015-02-01;;;;SP;Titular;a58b3ac9-3c35-425c-a2b2-8b1892f54b87;b27beba7-ca02-4041-a9e0-1793bcd141fe;9ae125c8-3f70-4d74-80ec-92b271252674
188;;2015-02-01;;;;MS;Titular;c8a15c0b-0352-4b6a-aa1c-56282e8f662b;b27beba7-ca02-4041-a9e0-1793bcd141fe;a6930b8a-c1b7-4b0a-9760-5ccce92f6806
189;;2015-02-01;;;;BA;Titular;571eee46-cec7-471a-8141-f22c398946e6;b27beba7-ca02-4041-a9e0-1793bcd141fe;b7f51192-dd9f-49c7-ab68-00318eb8c039
190;;2015-02-01;;;;MG;Titular;25977f07-d182-463e-97d3-1605351d4b2e;b27beba7-ca02-4041-a9e0-1793bcd141fe;746f059c-56bd-439f-89a3-dbf2e8066928
191;;2015-02-01;;;;PB;Titular;64e10fd4-89da-4cec-bfb3-98b6d1fce6f7;b27beba7-ca02-4041-a9e0-1793bcd141fe;1863231b-be7c-4edc-8192-ed7352d6c79e
192;;2015-02-01;;;;AM;Titular;850804c8-e3e5-4fca-95e4-b3e2e4ee7e68;b27beba7-ca02-4041-a9e0-1793bcd141fe;0a3d5e84-27ae-4195-baba-b71870ee9e18
193;;2015-02-01;;;;BA;Titular;315a64cd-1cd4-45ff-9753-621205141830;b27beba7-ca02-4041-a9e0-1793bcd141fe;6e4af33e-0700-49ac-8408-93b373f241e7
194;2016-10-10;2016-05-17;Afastamento;141431;53;PE;Suplente;f265aee6-65a1-4651-9de5-771980f85315;b27beba7-ca02-4041-a9e0-1793bcd141fe;8735075a-2d50-406d-b462-da531fc66a31
195;2016-10-25;2016-10-11;Afastamento;141431;53;PE;Suplente;f265aee6-65a1-4651-9de5-771980f85315;b27beba7-ca02-4041-a9e0-1793bcd141fe;8afce777-d357-4be2-9c40-73f93d1a997b
196;2017-04-26;2016-10-26;Afastamento;141431;53;PE;Suplente;f265aee6-65a1-4651-9de5-771980f85315;b27beba7-ca02-4041-a9e0-1793bcd141fe;cd633d1b-3db6-49c4-81b7-add5f48a3a0e
197;2017-08-02;2017-04-27;Afastamento;141431;53;PE;Suplente;f265aee6-65a1-4651-9de5-771980f85315;b27beba7-ca02-4041-a9e0-1793bcd141fe;a742be3f-ea57-4cc1-ad5a-f33ba57e370e
198;2017-10-18;2017-08-03;Afastamento;141431;53;PE;Suplente;f265aee6-65a1-4651-9de5-771980f85315;b27beba7-ca02-4041-a9e0-1793bcd141fe;ab408ad3-0e18-4ab2-bc0c-d75883e879cd
199;;2017-10-27;;74048;;PE;Suplente;f265aee6-65a1-4651-9de5-771980f85315;b27beba7-ca02-4041-a9e0-1793bcd141fe;1c069318-4e3d-403f-8ae4-f9e28301f0d5
200;;2015-02-01;;;;RS;Titular;f7e823ee-be5b-4533-94fa-7e855ea89628;b27beba7-ca02-4041-a9e0-1793bcd141fe;6a862cfc-3568-4074-ac15-d3a3ebded95a
201;2015-04-09;2015-02-26;Perda de Mandato;141474;17;MA;Suplente;f278f7ae-282d-41fb-8aac-6a8bd220f6fd;b27beba7-ca02-4041-a9e0-1793bcd141fe;29720269-93c0-4460-a85c-0c52832425ce
202;2017-10-19;2017-04-26;Afastamento;141474;53;MA;Suplente;f278f7ae-282d-41fb-8aac-6a8bd220f6fd;b27beba7-ca02-4041-a9e0-1793bcd141fe;bd1e66f7-24a0-4913-9ecd-91894f882832
203;;2017-10-27;;141474;;MA;Suplente;f278f7ae-282d-41fb-8aac-6a8bd220f6fd;b27beba7-ca02-4041-a9e0-1793bcd141fe;dc43b284-3a05-48ee-8bb9-f96b6ab0c927
204;;2015-02-01;;;;PR;Titular;b3e23497-be53-4a22-9a7a-395bfdb77dfb;b27beba7-ca02-4041-a9e0-1793bcd141fe;e71079b9-7dc6-4ee3-95b2-e1e416b46fcc
205;2015-02-04;2015-02-01;Secretário de Estado;;12;PE;Titular;89e13082-98cf-499d-867e-711b64e17cfd;b27beba7-ca02-4041-a9e0-1793bcd141fe;4592ec20-e392-4094-a489-08fe1a8f8467
206;2016-04-20;2016-04-14;Secretário de Estado;;12;PE;Titular;89e13082-98cf-499d-867e-711b64e17cfd;b27beba7-ca02-4041-a9e0-1793bcd141fe;a535e191-07ab-4dc1-9fa0-590d21347ca4
207;;2016-05-31;;;;PE;Titular;89e13082-98cf-499d-867e-711b64e17cfd;b27beba7-ca02-4041-a9e0-1793bcd141fe;db5dae84-1416-4902-a154-200c34b70932
208;;2015-02-01;;;;GO;Titular;17c95094-5dd4-4cc2-89f0-11900dfd2e41;b27beba7-ca02-4041-a9e0-1793bcd141fe;6f559f29-e6d5-4578-8613-7b3b337303e8
209;;2015-02-01;;;;PA;Titular;1ecbf229-82b8-4a12-b79a-9006d5986a20;b27beba7-ca02-4041-a9e0-1793bcd141fe;95d4bdd2-3820-44bc-ba9e-cad2799e166d
210;;2015-02-01;;;;PE;Titular;b2f3289e-1d9a-4299-bfd1-c9eedf4ceeb7;b27beba7-ca02-4041-a9e0-1793bcd141fe;74d000e7-50c3-4dde-88bb-ed4f00bfd629
211;2015-02-03;2015-02-01;Secretário de Estado;;12;PR;Titular;aa505c65-895e-442d-8aaf-5c82295218e5;b27beba7-ca02-4041-a9e0-1793bcd141fe;e14f0b33-9e5a-4afc-aebc-897635a5fff0
212;;2015-05-21;;;;PR;Titular;aa505c65-895e-442d-8aaf-5c82295218e5;b27beba7-ca02-4041-a9e0-1793bcd141fe;e45672a5-9dde-4050-bf32-1ba0e227c76f
213;;2015-02-01;;;;MA;Titular;98c304d3-c7db-45eb-a27d-ff096f5838d1;b27beba7-ca02-4041-a9e0-1793bcd141fe;6a8ea40b-563a-4687-be2f-ca7bf151171e
214;;2015-02-01;;;;RS;Titular;633b9073-8aa4-4fbc-abaf-2aaed17f0566;b27beba7-ca02-4041-a9e0-1793bcd141fe;09d59ec5-98b0-4125-896d-207c195222b9
215;;2015-02-01;;;;MG;Titular;4db339bf-c5c8-46cb-aeab-727df11c5c55;b27beba7-ca02-4041-a9e0-1793bcd141fe;1278ff0a-35f5-48ad-9a69-8044f1225f17
216;2017-01-01;2015-02-01;Secretário de Prefeitura de Capital;;13;RJ;Titular;5444b6d4-436a-46bb-8261-4eda5fe10c68;b27beba7-ca02-4041-a9e0-1793bcd141fe;859758c7-3d04-4cf2-9b46-706c90301f11
217;2015-07-07;2015-02-04;Afastamento;74571;53;BA;Suplente;1ca82e2c-fe1d-459c-9fd7-9110852bd1a3;b27beba7-ca02-4041-a9e0-1793bcd141fe;1c7e14d0-5497-4709-b498-df64c0e57246
218;2016-02-01;2015-07-09;Afastamento;74571;53;BA;Suplente;1ca82e2c-fe1d-459c-9fd7-9110852bd1a3;b27beba7-ca02-4041-a9e0-1793bcd141fe;643a5051-87e3-43cc-81e7-9ae4a115a62f
219;2016-07-25;2016-02-03;Afastamento;74571;53;BA;Suplente;1ca82e2c-fe1d-459c-9fd7-9110852bd1a3;b27beba7-ca02-4041-a9e0-1793bcd141fe;fc44b5d0-9e77-4b0f-b422-dd118c9f7e08
220;2017-08-01;2017-01-01;Afastamento;178859;53;BA;Suplente;1ca82e2c-fe1d-459c-9fd7-9110852bd1a3;b27beba7-ca02-4041-a9e0-1793bcd141fe;f1ec884e-5f85-47dc-bf8b-992e3eff76eb
221;;2017-08-22;;160676;;BA;Suplente;1ca82e2c-fe1d-459c-9fd7-9110852bd1a3;b27beba7-ca02-4041-a9e0-1793bcd141fe;9a1a28a1-fad7-44bb-bd8c-08efe83b9d27
222;;2017-01-02;;178939;;RJ;Suplente;f00440cc-71aa-4fd4-8d62-67e0f9f6ce1f;b27beba7-ca02-4041-a9e0-1793bcd141fe;bd64cd5e-121f-40bc-8c0a-45ecf1b9d534
223;;2015-02-01;;;;PR;Titular;546d61e5-f210-4f3d-bc1c-0a83a80438f1;b27beba7-ca02-4041-a9e0-1793bcd141fe;8c1ef9c5-8154-49bd-ae8f-310f60d465e8
224;2016-11-25;2016-05-18;Afastamento;74210;53;MA;Suplente;671b36dd-3a48-44e9-bc1a-69b0eeff5aab;b27beba7-ca02-4041-a9e0-1793bcd141fe;fe36e60d-d41c-43b7-839a-a694050e88e9
225;;2015-02-01;;;;RR;Titular;fc45a7f0-6f4d-43f2-8214-5accff56a59f;b27beba7-ca02-4041-a9e0-1793bcd141fe;a527a326-eba8-446d-b5ee-4623453f1e3f
226;;2015-02-01;;;;RS;Titular;3e1fee14-690f-453c-9567-b08a4c94333d;b27beba7-ca02-4041-a9e0-1793bcd141fe;47d10c1e-a325-4c94-8880-0997eda77279
227;2015-02-03;2015-02-01;Secretário de Estado;;12;SP;Titular;b4930975-09c4-438f-b169-dfffada9609f;b27beba7-ca02-4041-a9e0-1793bcd141fe;d753b5e0-654d-4bda-8245-4ebdc67f7b1d
228;2015-07-14;2015-07-07;Secretário de Estado;;12;SP;Titular;b4930975-09c4-438f-b169-dfffada9609f;b27beba7-ca02-4041-a9e0-1793bcd141fe;d904323f-c87a-4ab7-beee-7fed448da91c
229;2015-10-21;2015-10-19;Secretário de Estado;;12;SP;Titular;b4930975-09c4-438f-b169-dfffada9609f;b27beba7-ca02-4041-a9e0-1793bcd141fe;fea77610-2bff-4cf0-81c9-eb91868ebd3b
230;2016-12-31;2016-04-04;Renúncia;;16;SP;Titular;b4930975-09c4-438f-b169-dfffada9609f;b27beba7-ca02-4041-a9e0-1793bcd141fe;5083ca79-e03f-45ed-b64e-4913bbce0bbc
231;;2015-02-01;;;;MG;Titular;07149406-ad0a-4a56-8bff-8a0aa8ea1963;b27beba7-ca02-4041-a9e0-1793bcd141fe;1fb12174-aa29-4e9c-907a-a154f73c72f9
232;;2015-02-01;;;;SC;Titular;099cb211-a665-414d-98b4-0ed8a13d5573;b27beba7-ca02-4041-a9e0-1793bcd141fe;a91ff2eb-9b11-4648-9dff-68f5b7a82c13
233;2015-12-10;2015-02-01;Secretário de Estado;;12;RJ;Titular;7b8e784a-b064-4042-a565-5ebc5b26722f;b27beba7-ca02-4041-a9e0-1793bcd141fe;fa32f81c-4c30-4274-bb05-518a806c605a
234;2016-02-16;2016-01-05;Secretário de Estado;;12;RJ;Titular;7b8e784a-b064-4042-a565-5ebc5b26722f;b27beba7-ca02-4041-a9e0-1793bcd141fe;c212a463-b9e7-447a-9925-a9c4dcc0bac5
235;;2016-02-19;;;;RJ;Titular;7b8e784a-b064-4042-a565-5ebc5b26722f;b27beba7-ca02-4041-a9e0-1793bcd141fe;8ef7d6f3-28ac-43be-a32c-de4f0476b896
236;;2015-02-01;;;;SP;Titular;16c96638-8ad3-4e73-9cd7-d38d7f07a513;b27beba7-ca02-4041-a9e0-1793bcd141fe;7266fee2-8bc1-44a4-bb76-0ef61ac17596
237;;2015-02-01;;;;TO;Titular;4ea83607-f571-495c-a7a6-20df1baac6d6;b27beba7-ca02-4041-a9e0-1793bcd141fe;2f8ea9d3-b7aa-4c9c-9c81-f77cb6772bb3
238;2017-01-01;2015-02-01;Renúncia;;16;RJ;Titular;f1d13ebe-25f3-4f96-87fe-0000c599e8c3;b27beba7-ca02-4041-a9e0-1793bcd141fe;4966e0e7-6ab2-4996-ba84-359550ed492a
239;;2015-02-01;;;;PA;Titular;277a2242-95fe-450d-9de0-c9ef2e5f00cd;b27beba7-ca02-4041-a9e0-1793bcd141fe;6af5445c-9709-404e-8eea-5d059b51474c
240;;2015-02-01;;;;ES;Titular;45788323-f1f8-495b-9557-2e5934042660;b27beba7-ca02-4041-a9e0-1793bcd141fe;f2059b32-7ff9-4673-a38e-80e7cde37c0f
241;;2015-02-01;;;;MG;Titular;12f947fd-690d-459f-88f8-59dcbb1d22e8;b27beba7-ca02-4041-a9e0-1793bcd141fe;1ad763e1-ab05-4758-8876-d315e3ba71dd
242;;2015-02-01;;;;MG;Titular;a0310900-144e-4a60-8400-6d9a4ec6f3e4;b27beba7-ca02-4041-a9e0-1793bcd141fe;b1ec7ff7-aea2-4f05-a3d6-cae905033fe3
243;2016-03-17;2015-02-01;Licença Conjunta Consecutiva;;20;PR;Titular;bc856cb2-9eb8-42b5-92ae-5d51ac5fd446;b27beba7-ca02-4041-a9e0-1793bcd141fe;c6890b43-674a-4cee-94cf-9703e7d2262c
244;;2016-07-16;;;;PR;Titular;bc856cb2-9eb8-42b5-92ae-5d51ac5fd446;b27beba7-ca02-4041-a9e0-1793bcd141fe;e7b7950e-f32b-4e5f-89dd-1e66963d1997
245;;2015-02-01;;;;PR;Titular;ac1eccd1-10c9-4319-9b7a-50980ee4c4b9;b27beba7-ca02-4041-a9e0-1793bcd141fe;9e006cea-0dd3-4847-844b-94c3c0b4124a
246;;2015-02-01;;;;ES;Titular;ea1b3adf-14ca-4cc8-b446-496d2d584cae;b27beba7-ca02-4041-a9e0-1793bcd141fe;2aaa45c1-7fd1-408d-ba76-e2ddd1f92215
247;;2015-02-01;;;;BA;Titular;002f6fe0-eafb-4060-9c37-bc7d955419eb;b27beba7-ca02-4041-a9e0-1793bcd141fe;af03d6b7-d017-417b-8a4d-ff193696c0c5
248;;2015-02-10;;178899;;MS;Efetivado;2c7ae6a0-2595-4896-acc6-adc184e3dc05;b27beba7-ca02-4041-a9e0-1793bcd141fe;ee080606-c397-4b6d-82a0-d840a1a47066
249;;2015-02-01;;;;MG;Titular;e3872a92-57a2-42ed-9599-115a840a2f97;b27beba7-ca02-4041-a9e0-1793bcd141fe;e56e070a-e1d9-4eb1-a2f7-8ef35ad6ac9e
250;;2015-02-01;;;;MA;Titular;7aaffd64-9416-488c-8165-47573819d557;b27beba7-ca02-4041-a9e0-1793bcd141fe;69ae23f2-82d1-48eb-9801-708f269e9af8
251;;2015-02-01;;;;SC;Titular;74186e92-eda0-4246-9a52-f314d39d4d03;b27beba7-ca02-4041-a9e0-1793bcd141fe;6f990faa-2f4d-4632-a4a0-7caf753ba5b4
252;;2015-02-01;;;;BA;Titular;96d0e2a0-1bb6-4d8e-aa78-b9456f253c57;b27beba7-ca02-4041-a9e0-1793bcd141fe;bd437947-77f6-4c59-a923-50d50bceb979
253;;2015-02-01;;;;MG;Titular;6cc74bb9-157d-49dd-88ef-c9513489be22;b27beba7-ca02-4041-a9e0-1793bcd141fe;13dc143c-60e2-4ac4-957c-1eade2dae38f
254;;2015-02-01;;;;PB;Titular;53f6a6f1-3dd3-4e91-b02d-50baba8a32fa;b27beba7-ca02-4041-a9e0-1793bcd141fe;81b570c6-7778-48a1-97f7-9288cfd85dc8
255;2015-02-25;2015-02-05;Afastamento;178967;53;SC;Suplente;a658b429-6016-4286-8ff3-870ec69ac102;b27beba7-ca02-4041-a9e0-1793bcd141fe;5102272e-3d62-4859-b032-7c7ada5023c5
256;2016-04-05;2015-03-03;Afastamento;178967;53;SC;Suplente;a658b429-6016-4286-8ff3-870ec69ac102;b27beba7-ca02-4041-a9e0-1793bcd141fe;ab0f03b9-b8fd-4db4-9dfd-48f8eef04ff8
257;2017-01-31;2016-05-09;Afastamento;178967;53;SC;Suplente;a658b429-6016-4286-8ff3-870ec69ac102;b27beba7-ca02-4041-a9e0-1793bcd141fe;327d9d4f-bf73-4b8d-a4ff-c12bb53b0c42
258;2017-03-15;2017-02-07;Afastamento;73720;53;SC;Suplente;a658b429-6016-4286-8ff3-870ec69ac102;b27beba7-ca02-4041-a9e0-1793bcd141fe;e0065421-614c-43ee-b16a-77ff44fcfbe4
259;;2015-02-01;;;;PE;Titular;8df70139-1e82-473a-94fa-b0aecebb31d9;b27beba7-ca02-4041-a9e0-1793bcd141fe;fc9cb7b2-739f-48d6-b97a-aa5a4759a4f1
260;2016-05-05;2015-02-01;Suspensão do Exercício do Mandato;;56;RJ;Titular;a09687ab-3e6e-41b7-97b0-c90c8f944327;b27beba7-ca02-4041-a9e0-1793bcd141fe;8d778a77-428b-4e89-8113-33f98e428c59
261;2016-09-13;2015-02-01;Perda de Mandato;;17;RJ;Titular;a09687ab-3e6e-41b7-97b0-c90c8f944327;b27beba7-ca02-4041-a9e0-1793bcd141fe;ba1c875f-ad0d-421e-90a3-4cdda878cd7a
262;;2015-02-01;;;;GO;Titular;e71ee78d-d772-4552-8694-c2317c78a78e;b27beba7-ca02-4041-a9e0-1793bcd141fe;e29316fd-b457-435c-ba83-5ade77636abb
263;;2015-02-01;;;;SP;Titular;0a1d8ce7-ee46-4acb-9d82-9c7a1ea92a19;b27beba7-ca02-4041-a9e0-1793bcd141fe;1459905d-9ed9-4d86-b278-d08a3c93f58e
264;;2017-12-20;;178900;;MS;Suplente;c1413a8d-3fcf-4d1d-8e6c-98acdc6c41fd;b27beba7-ca02-4041-a9e0-1793bcd141fe;63ab00b4-51bf-41e5-87b7-a053cf440d30
265;;2015-02-01;;;;SP;Titular;78b8142b-c975-4d0d-ba31-2c8f1b6c616e;b27beba7-ca02-4041-a9e0-1793bcd141fe;daa95b47-b898-40d3-96ee-d29e28c1da1d
266;;2015-02-01;;;;MG;Titular;59463c59-374b-4010-951f-2fd42b9ef2d8;b27beba7-ca02-4041-a9e0-1793bcd141fe;078ddcfe-42c6-410d-a4e9-020b44d8d39b
267;;2015-02-01;;;;MT;Titular;ba6e67dc-793f-42ec-a07f-8874444c3c5c;b27beba7-ca02-4041-a9e0-1793bcd141fe;f490f01f-7385-49f7-aa97-5a44b2911d64
268;;2015-02-01;;;;DF;Titular;4552ebc2-2e62-4228-933a-4cae663032e1;b27beba7-ca02-4041-a9e0-1793bcd141fe;afa2d14e-e843-43ea-8424-aa9080781779
269;;2015-02-01;;;;SE;Titular;c4b3aeca-7440-456b-8271-36545134c5a5;b27beba7-ca02-4041-a9e0-1793bcd141fe;2ae0b41d-51e5-498d-94f6-5a64fd612189
270;;2015-02-01;;;;RN;Titular;1d3d4499-b286-4a3a-ae53-5c1ca78c1a06;b27beba7-ca02-4041-a9e0-1793bcd141fe;5040521e-493e-4155-a460-c200d96f1fae
271;;2015-02-01;;;;SE;Titular;f128c292-0d33-4e1b-bfef-1f5e42eb8fa9;b27beba7-ca02-4041-a9e0-1793bcd141fe;baa36ca4-7d47-40fa-9b92-1df25e7b3a7f
272;2015-05-19;2015-02-01;Secretário de Prefeitura de Capital;;13;RJ;Titular;f175c115-5881-40b4-b71e-3b2c4f3c7fa5;b27beba7-ca02-4041-a9e0-1793bcd141fe;9943e90f-f51d-40c2-9b84-ccfafc21515a
273;2015-10-20;2015-10-16;Secretário de Prefeitura de Capital;;13;RJ;Titular;f175c115-5881-40b4-b71e-3b2c4f3c7fa5;b27beba7-ca02-4041-a9e0-1793bcd141fe;8dded0b9-0e13-442f-b79b-fc60373aa235
274;2016-12-28;2016-05-04;Renúncia;;16;RJ;Titular;f175c115-5881-40b4-b71e-3b2c4f3c7fa5;b27beba7-ca02-4041-a9e0-1793bcd141fe;dd4a9bea-ac13-40ce-baae-0a29947894de
275;2015-11-04;2015-07-08;Afastamento;74388;53;SC;Suplente;a2d6a0bf-26be-42f6-a1d6-74993dacbc20;b27beba7-ca02-4041-a9e0-1793bcd141fe;b4c35651-b21d-4edc-9ddc-403bb3d615de
276;;2015-02-01;;;;SP;Titular;293fe060-e6de-4be8-9dc1-c8f600e4fd67;b27beba7-ca02-4041-a9e0-1793bcd141fe;4f8e5d1d-9862-4486-9d7b-334b544ab2ad
277;2015-12-15;2015-02-01;Secretário de Estado;;12;RJ;Titular;fd628e69-3138-4c03-89cb-26f54f4c7224;b27beba7-ca02-4041-a9e0-1793bcd141fe;74a23454-97d6-4775-9905-95f56ef28ddf
278;;2016-02-23;;;;RJ;Titular;fd628e69-3138-4c03-89cb-26f54f4c7224;b27beba7-ca02-4041-a9e0-1793bcd141fe;e3299060-4bd2-42e0-a48f-cf91702d9ba7
279;2016-01-18;2015-02-01;Licença Conjunta Consecutiva;;20;MT;Titular;6e1aa893-8548-4f6d-a0ae-9628c9995a20;b27beba7-ca02-4041-a9e0-1793bcd141fe;eee75914-cc2b-448a-8826-f39d6f0850dd
280;;2016-05-18;;;;MT;Titular;6e1aa893-8548-4f6d-a0ae-9628c9995a20;b27beba7-ca02-4041-a9e0-1793bcd141fe;86dbc2c6-a157-46b8-81ce-5de94998b008
281;;2015-02-01;;;;PR;Titular;c0f1c794-2d7d-429c-b016-7530f22f08e8;b27beba7-ca02-4041-a9e0-1793bcd141fe;9e9452bc-8f57-436e-bc86-b3f9356207d7
282;2015-02-03;2015-02-01;Secretário de Estado;;12;SP;Titular;e56620b9-7884-4e62-80e4-1196a6812302;b27beba7-ca02-4041-a9e0-1793bcd141fe;a0281b8f-d7e5-47fc-80f4-2ad44b0fc96c
283;2015-03-03;2015-02-24;Secretário de Estado;;12;SP;Titular;e56620b9-7884-4e62-80e4-1196a6812302;b27beba7-ca02-4041-a9e0-1793bcd141fe;e1477ea0-9f92-4c05-bba5-1f4cb7f0fbc6
284;2015-07-14;2015-07-07;Secretário de Estado;;12;SP;Titular;e56620b9-7884-4e62-80e4-1196a6812302;b27beba7-ca02-4041-a9e0-1793bcd141fe;f7a8fecb-df3a-4279-b385-13503e44faf0
285;2015-10-21;2015-10-19;Secretário de Estado;;12;SP;Titular;e56620b9-7884-4e62-80e4-1196a6812302;b27beba7-ca02-4041-a9e0-1793bcd141fe;9d7be1f0-fcd9-47d4-8a2e-4f8ee135af34
286;2016-04-19;2016-04-14;Secretário de Estado;;12;SP;Titular;e56620b9-7884-4e62-80e4-1196a6812302;b27beba7-ca02-4041-a9e0-1793bcd141fe;195de516-1d91-4716-b9b8-b8d5060dfd12
287;2016-10-21;2016-10-19;Secretário de Estado;;12;SP;Titular;e56620b9-7884-4e62-80e4-1196a6812302;b27beba7-ca02-4041-a9e0-1793bcd141fe;23bc8441-31c4-429a-ab76-ae60ea1292e3
288;2017-10-21;2017-10-19;Secretário de Estado;;12;SP;Titular;e56620b9-7884-4e62-80e4-1196a6812302;b27beba7-ca02-4041-a9e0-1793bcd141fe;cccfae74-3ead-4ae3-ab9c-5f7782b3447d
289;2016-02-17;2015-10-06;Afastamento;74460;53;PI;Suplente;32d9e38c-2084-47c5-be55-2b5a4a1b6952;b27beba7-ca02-4041-a9e0-1793bcd141fe;f66bce98-fe32-4bca-a684-678bc6c85b46
290;2016-04-14;2016-02-18;Afastamento;74460;53;PI;Suplente;32d9e38c-2084-47c5-be55-2b5a4a1b6952;b27beba7-ca02-4041-a9e0-1793bcd141fe;2f545da7-16d2-4112-84cc-73c532ea7eed
291;2016-04-28;2016-04-19;Afastamento;74460;53;PI;Suplente;32d9e38c-2084-47c5-be55-2b5a4a1b6952;b27beba7-ca02-4041-a9e0-1793bcd141fe;6102efe3-e97e-411f-b0f7-f5448e911a89
292;;2015-02-01;;;;AC;Titular;1294d6b6-dc90-4b61-bebc-14e84e6b3509;b27beba7-ca02-4041-a9e0-1793bcd141fe;153f43c9-2983-4313-948a-808838a89c08
293;;2015-02-01;;;;PA;Titular;ac1726c4-be70-4bfe-8278-cd9b767bece1;b27beba7-ca02-4041-a9e0-1793bcd141fe;e5c24614-dcb3-42a9-bb91-bc749b919b3b
294;;2015-02-01;;;;SP;Titular;8a7a85a6-7750-4b82-bc3c-4c3137e64564;b27beba7-ca02-4041-a9e0-1793bcd141fe;24369ed9-f5a9-425f-b22b-bd7c42904d5d
295;2015-07-07;2015-02-03;Afastamento;74141;53;BA;Efetivado;8d8df504-b9d4-4ca1-b6f9-36c03a97e643;b27beba7-ca02-4041-a9e0-1793bcd141fe;1d7025f0-6ea9-4dd4-8265-13a0004e9cf6
296;2016-02-01;2015-07-09;Afastamento;74141;53;BA;Efetivado;8d8df504-b9d4-4ca1-b6f9-36c03a97e643;b27beba7-ca02-4041-a9e0-1793bcd141fe;981f664f-2985-46aa-ac92-bee0c602fbc3
297;2017-01-23;2016-02-03;Secretário de Estado;74141;12;BA;Efetivado;8d8df504-b9d4-4ca1-b6f9-36c03a97e643;b27beba7-ca02-4041-a9e0-1793bcd141fe;b089120a-7062-4dc1-9647-f2a3ae878654
298;2017-02-03;2017-02-01;Secretário de Estado;;12;BA;Efetivado;8d8df504-b9d4-4ca1-b6f9-36c03a97e643;b27beba7-ca02-4041-a9e0-1793bcd141fe;a9f48c9e-fab0-4b3f-bb70-a62167703cdd
299;2017-08-22;2017-08-01;Secretário de Estado;;12;BA;Efetivado;8d8df504-b9d4-4ca1-b6f9-36c03a97e643;b27beba7-ca02-4041-a9e0-1793bcd141fe;7edc34fe-9386-485e-af95-41575dc02d61
