slnp:resource_uri;rdfs:label
5e3d723a-3853-47fe-a76f-efb03dca40ab;Affiliate
ebd16c78-65de-4543-85b8-696b5bbec130;Affiliate
e7d481f4-7e48-496f-b3a2-350a9523a6b0;Affiliate
ee61a1ad-cd19-4060-89c5-86f1ae34d087;Affiliate
47137f64-c2b5-42ba-8351-7be30d40111d;Affiliate
a71ebe41-c7e9-46f8-8ad0-3cfe3b96221f;Affiliate
571b9b7f-b662-4fe7-92a1-ee46224a1aca;Affiliate
66a066a7-417f-4935-b434-4bb2d873ddfa;Affiliate
7ba3830c-9387-4d89-a4de-3343031c5084;Affiliate
cd8ab422-1e80-49b1-8092-0bf8615fc42b;Affiliate
a38b0eb6-dcf4-4d08-a5c6-e9fc63cb8493;Affiliate
35ff2f15-e9a4-49bb-832d-e74b88ca1874;Affiliate
eeb9b53d-388c-4037-8425-4c4afdee9f73;Affiliate
9abb4c85-1f1f-456b-bab6-ee4431a375b7;Affiliate
ce28817d-f841-49a1-ac75-42d7880c6791;Affiliate
ae1f8490-462b-4484-96e4-32e4a618ec78;Affiliate
7e42d22c-fc30-4a80-b232-7129099131c8;Affiliate
6362a8b7-a080-4bea-a599-b70ad1d69df1;Affiliate
3ca01bd8-8668-4a65-a859-d1c816f1e223;Affiliate
8589a13d-bff7-41bb-b395-9fcb8c5139d3;Affiliate
e04e2c0e-8cf7-4414-9172-be41e00b0dad;Affiliate
63a65f37-b648-472f-8e26-ec0c9818de4e;Affiliate
8c2774c1-579d-4c1a-920d-8da796741d93;Affiliate
0585311a-0dc6-4ec3-bec1-2cfbaaf693d6;Affiliate
2fc54ff7-7f23-45ee-8d05-68279e6295f5;Affiliate
32b12a58-17bc-479e-bd65-5a274dd8da9f;Affiliate
29a15347-d43a-4f76-b2e1-76847a7c4154;Affiliate
3822811f-df47-48b0-b731-46ade8bb8536;Affiliate
5e866f5b-1fc2-466b-aba7-52ebfed09541;Affiliate
d3455707-f7c3-4117-a3af-2c60866d4c9c;Affiliate
1ad57690-0cbc-4dd6-8afa-b3b2c086f2c7;Affiliate
759ee549-b4d1-4fd6-9e14-0e8ef56748ab;Affiliate
34720254-58bb-4c89-9666-4cc2268c59f5;Affiliate
d8e2ee98-7f66-47b9-b572-35d525cb7fbd;Affiliate
1906fe70-6fe3-4b79-b9a1-1ec1e5bb471d;Affiliate
75f74039-98ba-468e-b4f2-1fe59ed9ea85;Affiliate
8c151c81-2e57-4935-b81d-98545b452c90;Affiliate
0f3e0533-3864-4c0c-aa0f-450c680f9d3f;Affiliate
1cf432cd-e2bb-41da-aa3f-d2b32e25e6a3;Affiliate
eedc21d7-e7b4-4948-8fb4-39b1bf83a20c;Affiliate
c98de68d-8ccf-4af2-a841-ac4d99225366;Affiliate
0272f121-0714-40b3-8d54-25a6e89d41db;Affiliate
1c4aac06-5db7-4b00-9a6b-08f53619216f;Affiliate
0170c697-755e-4c3b-aafb-8c6caa199b24;Affiliate
f228bce6-9082-4fc0-9714-1aba36b30f54;Affiliate
a77f6c46-87d3-48a4-8f3d-2265b8d48689;Affiliate
cd2139ac-206e-4750-91bb-859736c813a2;Affiliate
2a741a7d-a285-4c4a-9aae-c4981667a6bf;Affiliate
d5b7bca2-19cd-4d7e-83e3-80f863d47254;Affiliate
928b8872-2c0c-47c4-b8d5-6f4668376b01;Affiliate
7a8b18da-1a97-489c-8a06-078211d8f77d;Affiliate
3e239f4f-d6c6-457f-bd3e-2f20f5e6f28f;Affiliate
fc054115-8ae7-43ab-aec3-1e3ec5e27864;Affiliate
0d18d694-f88d-47e0-aaa6-8410e4fb493c;Affiliate
bde94fc4-d1a5-4c1a-80ba-2630dac9b16c;Affiliate
f5ed2585-5fc8-471a-ad52-7ba3d7d6fac3;Affiliate
a28d556b-f7d2-448e-a7c4-13a2fad86c8b;Affiliate
84c931a0-cc1c-4277-bfc2-67382281e4ae;Affiliate
e308b1ae-68d2-4f7e-b3b0-15edb5f81468;Affiliate
a80dc6fe-6021-48d9-bb8c-1a5dd99d5cb1;Affiliate
1c7c4af9-04be-4634-ad1d-8d0a626ec732;Affiliate
c6013553-65fa-4590-96bd-87fd6ef05836;Affiliate
a85ad4f1-8574-4a80-b03f-abb3ef72a86c;Affiliate
ce967cfc-0373-4e0f-afae-a316c84296a4;Affiliate
8fe80fac-8405-49ab-8198-58689d04e964;Affiliate
775a971a-92b4-40bc-b916-fff024ed0ae0;Affiliate
6f1fe672-22ab-4c75-a9ba-6bb858180d40;Affiliate
730025f4-1055-4eca-aa58-0a13ba5ca44f;Affiliate
f02f39fe-acbc-40a9-a4e1-9b34993e4180;Affiliate
2a015224-d96f-42f4-b30c-667823760e85;Affiliate
a273d2f7-4c83-4072-88b7-785ce410673d;Affiliate
7b0520eb-7d42-48bc-bb03-c42c138c1636;Affiliate
944d04fa-5d69-4504-b553-0b14341fd3d7;Affiliate
da22c661-23a0-4cc2-9018-8b8f8f7a4e6c;Affiliate
68cffc64-c91b-41b5-9a6a-4f56b60e8b96;Affiliate
fc7ad10d-7766-4f5d-827b-56bb8632c615;Affiliate
28f16db7-812d-46a4-b95b-ddbbaa94c332;Affiliate
4c421756-cf36-42ce-9583-56c5d2e5c5ba;Affiliate
39e90474-6057-497f-aaee-9a078c8edbcd;Affiliate
cd032bc4-7479-4c32-8882-efde7411006c;Affiliate
b1fa7c41-4a74-46c1-bc7e-23440dd71baf;Affiliate
052586ed-4d59-475d-a79d-7413482efe9e;Affiliate
38daa6fb-0c06-40f1-8dee-161667b30cce;Affiliate
9864831a-d056-4fd8-83b2-94a52cad41a3;Affiliate
a2287bd1-ee85-41d8-9d99-74a42060c546;Affiliate
c9ba84be-a960-4fa9-9c6c-7bb26837f375;Affiliate
65209e20-89dd-4a47-8384-5dcd1361f760;Affiliate
e037b93d-7050-4ff9-9e43-41edef4b3b84;Affiliate
7995320a-e8ce-4b87-99d8-2da8b6cbcff2;Affiliate
db67403f-336e-4b7b-aa2d-63e19dcfe688;Affiliate
909b2afb-fbf8-4028-9266-059206de1644;Affiliate
5df11b97-f18b-42ff-b952-7d9cdbe55a72;Affiliate
3e49ddd3-9301-4992-ad0f-2b35a7ba928e;Affiliate
4ad525ee-3f20-4428-9f50-b01e9d96beaa;Affiliate
74b81063-a519-49e1-b1fe-6df6e3244e9e;Affiliate
cb2a6470-d6fd-4f0f-b88d-d4fad75f523d;Affiliate
bdfae40f-0652-4f46-8111-bb3da494d331;Affiliate
da5dffbd-b9dd-46e8-bf73-0d02428c37e0;Affiliate
aae67292-782e-4c66-a4bb-64ba13aaea73;Affiliate
6fbdd298-3615-49fb-92b3-2b6d33a7a901;Affiliate
b4360089-4eba-402c-8443-272b462b0376;Affiliate
63a68c22-64b2-40f7-93a3-18b0e2e78af6;Affiliate
ce182d8a-cf99-4df9-aa4d-9c3483613ad7;Affiliate
7c86d807-9599-4afb-bd29-f6c3f5023646;Affiliate
b248bf60-365c-48ca-b7f3-7d0c47971658;Affiliate
d1c0f4b7-76af-42b0-8eeb-b48870cf0b38;Affiliate
bcff36d2-9d4a-4cd6-8286-df7c9cadd619;Affiliate
5da58d95-5244-43b8-bb5e-04b09cc1f4ec;Affiliate
eff41fe3-42e5-4420-bf8d-e6f286296361;Affiliate
fd11e7b6-a45f-4f9f-90ff-d576f8a54868;Affiliate
7dd5ecd4-83e8-4acc-b7e5-ce84c970854f;Affiliate
8347c523-10b1-4008-be95-7d091798d87e;Affiliate
be81c1e3-877f-47f1-ad88-3bd76b715df0;Affiliate
3eab98db-2185-40a3-b379-6f6bd6ba09cc;Affiliate
d1e72f2b-40c1-41e9-a3ac-627b6eceda3e;Affiliate
8248d95e-3e45-4b53-9c55-59bbe483b95f;Affiliate
3b219085-0148-496b-8e60-37afec3df131;Affiliate
3e5d4d74-1d3d-4b6d-b02c-4b1268364d41;Affiliate
95b11b9e-a0c3-4d3f-b391-11f2d70af8cf;Affiliate
019624ca-d133-49cf-9673-1c6d0551ccae;Affiliate
063b409b-6449-4eff-a7f2-5d126ec2c3ec;Affiliate
08344116-67ae-4123-ab1a-63bdc27f1526;Affiliate
56ef1794-81d2-4280-8f65-a5a5d6de17fb;Affiliate
0ac4f06f-6ae1-4ae0-8110-89b70568baaa;Affiliate
e83d2db7-9aac-45c2-ba1b-7c7358beeffd;Affiliate
dbcd009b-e457-4c3d-8173-77ff38fbff3d;Affiliate
9aece579-92f2-4535-8b4c-099bd8b093d8;Affiliate
67561ecb-6546-4bb8-9102-fc3e75a82bfe;Affiliate
4544d1ef-c6b2-4528-b2e1-868a48417fec;Affiliate
7f46f94d-c1ba-489b-bef7-e84dbeae40f0;Affiliate
1e3771b5-232b-4280-bfc4-d83e17f42d75;Affiliate
8d6d7fd2-5a76-4d10-9335-96e00b515e63;Affiliate
4eaeef1d-625f-4f3c-b6f9-0fa596865c0a;Affiliate
65aa4302-a01d-4d00-89aa-99f56500fd60;Affiliate
317307c6-15a0-46b0-9c99-749c5b51779b;Affiliate
c42e5eca-7315-45fe-a907-2e90e2603933;Affiliate
80568d19-0c8c-4b4c-9798-3b4fcaf3e36e;Affiliate
5211d5d7-957f-4b76-8f53-6448757547aa;Affiliate
2ec3085f-cbef-4576-a7ab-f23e2beab484;Affiliate
0b14b19e-9e55-4733-aad8-125dd7dfb0b3;Affiliate
1d9487f9-37e8-47d3-b7b4-5c03b42e3735;Affiliate
20c279fd-e719-454c-bef2-a9980497e256;Affiliate
2bfffa70-bd33-4933-86a9-bb4709febd96;Affiliate
5b74b22e-b4d4-4b46-9656-8e96f6913575;Affiliate
d05d909c-47a5-48ed-a1d3-07d6fa4614b7;Affiliate
ca81909b-6a34-4e59-8dc1-5ae94c56f992;Affiliate
d55269c3-995c-4e4e-bb5c-da3af1c3f02d;Affiliate
00622473-7de4-4f96-ace6-282f5d7f5dd3;Affiliate
b8de0ab7-c522-45c7-985f-4d4df5183264;Affiliate
fb58cc34-b18b-47a9-89ad-00af86d62776;Affiliate
8319e722-bf6f-4178-b5d9-00a8214b0235;Affiliate
6478f112-3882-4195-b915-1e5bdc0fa22b;Affiliate
767052b7-e73b-47d4-9e87-efa8761b924d;Affiliate
321c0c35-bf25-4e05-a983-d9482b2cb5b8;Affiliate
7a37d6e7-d0e2-4ffc-83f5-6060e5ddbd74;Affiliate
493d283e-105a-4039-bdb8-c097dcecd55c;Affiliate
684f807e-feb9-4154-9d2d-ed755c997c38;Affiliate
f0b64387-45c4-4371-8583-dae15b4ba560;Affiliate
e77d912d-7a49-4ab2-a889-6c4e10160ff1;Affiliate
ed481735-3b31-4b35-824c-e4b632c3036d;Affiliate
f0754b82-c6be-471f-bccc-9b19cd072c88;Affiliate
6e929eb5-c77d-4d1f-bb5e-90c1be290825;Affiliate
8c70dd80-e8f6-46be-9b4a-6725085e022c;Affiliate
d28909ff-bba4-4574-8d34-6109adfe6c87;Affiliate
051673c1-c57e-4be8-99b1-abc3fbb65396;Affiliate
551ebaa3-f955-4676-996f-1c6f0f57c389;Affiliate
256bd82b-71b5-4402-9630-55a4e8a2a8b9;Affiliate
89bbc249-67c5-47a6-90c2-52a741253ffe;Affiliate
6155bd20-42b4-4e92-b506-d2b1b2cbe764;Affiliate
5021d7c9-f05f-4db2-a31d-fcb85b48ab97;Affiliate
0ecb11ca-46dd-4666-b71f-2fd9dadbc251;Affiliate
913c38fd-48d2-4858-8a84-85a717930671;Affiliate
8ce7664a-3c3e-4d3c-b2b3-5a3a862aefad;Affiliate
9b7ff925-c870-4da3-89d1-3923a18ed91a;Affiliate
3e103cae-c94d-4790-b14e-416f81d0a518;Affiliate
da1340d4-d111-4c18-9b6c-e7135c3ccbbc;Affiliate
259f1197-6778-4c54-bfbb-61d10fe7a1ef;Affiliate
1253e597-993b-45b7-b92e-52f2c1c0e7b4;Affiliate
bd0aa46c-f59a-4313-8451-a5532b3332c2;Affiliate
c552e1c3-6089-447f-8e09-fecd194cdd8a;Affiliate
ed3bd428-9935-46d4-b978-a1e9f4b136de;Affiliate
7abac25a-13ed-478e-82e7-94977f8d34b3;Affiliate
8807d909-9c57-4292-9447-506377464be6;Affiliate
1b44b5d2-5b5f-4578-b6db-c94f52dd81a9;Affiliate
b3131f71-3791-428e-ade1-6470e9225c4b;Affiliate
2b5aaf68-d0f7-4177-8aec-83dd55f63b6f;Affiliate
2f06bc41-21e5-4d23-a8a0-295599e79936;Affiliate
4ee47d8d-c238-4c05-b013-a70a4df8109d;Affiliate
53bfdc84-6f61-4fdd-bf02-e4caab03e814;Affiliate
6a771f89-c47a-488f-a8e0-53e53a92940a;Affiliate
4f477f2b-b4ad-440b-8ee8-e64ec72d5111;Affiliate
693b1316-c93d-49b4-be24-589cb5bd998a;Affiliate
8393d0c0-5c55-4b26-baba-c53f33d4dca1;Affiliate
c612f43e-6d7d-46bb-9de6-7e65f5d7f7e2;Affiliate
4eddf829-980e-441d-9a08-94a55bad34b9;Affiliate
3aefd5b0-a8bd-462b-93d5-49a21d2bb0c5;Affiliate
f4d9dfe5-4587-4bf3-afda-0c186bd0a103;Affiliate
344ee363-dace-488b-9574-14b955d42325;Affiliate
b80f90a1-2822-436c-82d3-a9fe3eb957b5;Affiliate
0c4cc357-ae1c-48aa-9a89-25ef87140ecf;Affiliate
1d071130-fbdd-4dcc-863f-ce5af48f427b;Affiliate
5880de41-fa6c-449e-8488-d2b2d3ebb524;Affiliate
998ac900-a332-490b-a6b0-dee377606693;Affiliate
78ca5289-ec5d-4bd3-804a-a61a282a4eeb;Affiliate
b272038d-7d0c-4b0f-9104-1d0ef5b1e0fa;Affiliate
60d458bc-6ce7-4b97-b856-f4e4b1366391;Affiliate
cc69dae8-32c4-44de-8bae-d6988beb3ab9;Affiliate
11e44f1c-e267-4082-832c-31a0d9c8e563;Affiliate
c45fb3b8-07dc-4891-b090-1113589d27a8;Affiliate
63623761-2b87-4b4d-81e2-ff37de80e158;Affiliate
333f8aa9-eb09-44c3-a382-818fc1fc6df6;Affiliate
b688a8ee-6e58-4c4b-9cea-616fe9d0c4b4;Affiliate
50e0de90-e9d4-4fdf-bb06-79ad3ed5fa1b;Affiliate
49ee208d-3712-427f-8dd6-a45cfccd6cdc;Affiliate
d1eb571e-3d43-463b-ae67-e70dc5494fb2;Affiliate
1795c4ac-2808-4211-873b-eac13bb85ab0;Affiliate
0c52d132-7014-415f-b5be-c4cceaa20874;Affiliate
5fe6181c-1e30-4022-94db-37e562d2a64f;Affiliate
a0123585-30a9-49a4-9827-02ac0cb1d53a;Affiliate
d781d5ab-320a-4ea7-a8f5-aae06668d1b0;Affiliate
ec03f353-ea11-4490-ac1f-831ee1130875;Affiliate
de69c43a-d74c-49fa-9c32-e95b93194000;Affiliate
e63b8dfe-49d9-49b2-a0f8-1356cc7ebc17;Affiliate
ccd71551-cbef-47ee-859f-1da0e6fea436;Affiliate
3bc7771e-f37f-42e8-bf64-e446ae9e221a;Affiliate
21e33400-f5f8-4375-8be0-c45095e2ceab;Affiliate
6bc71b81-c9bc-44d1-a645-96ed1807350f;Affiliate
6080655e-5f24-475b-83e5-dd6377ac5932;Affiliate
bcd017a3-3d1b-4529-9446-7ad7250ffdf3;Affiliate
d5ec8ac1-7cf9-4e81-84df-c3b811829fd7;Affiliate
f3306a0e-d8d6-4806-942f-c39bb1bca2d2;Affiliate
ce06e1fc-4681-47da-98c2-c715d0f09cf6;Affiliate
456cb5ea-bc1c-435a-965f-0855f641c26e;Affiliate
4bc6566e-e94a-470e-b089-ad5a2a94e1b8;Affiliate
a810e65a-3eff-455d-96ab-8ce3c8c640d9;Affiliate
626fde64-8a32-4ce6-8c08-e08455987328;Affiliate
c25ab40e-6118-48c6-ac48-478f925149a0;Affiliate
6d964228-6da4-46b1-9ef0-47d401cce63c;Affiliate
ccf82122-64de-4658-a731-5d6e220b38d8;Affiliate
846e614d-f186-4984-ac63-c477eaedded0;Affiliate
bb73e021-1706-4b39-8c5b-0ab5a5ca510b;Affiliate
f4698207-1872-4c8f-83cb-053798f4e749;Affiliate
73426467-39cd-4d23-bd40-f85ee30d7e65;Affiliate
4ba5418d-0b26-4706-b774-4170de2de71f;Affiliate
92f57c80-3e1f-493f-b9f7-113cb714ec2b;Affiliate
f69ea03a-1e0b-40c3-9cfe-e78d60ff8b58;Affiliate
ba528533-bb8c-4cb0-b082-e2d844b1d897;Affiliate
6ace9f02-63c4-4182-8f95-b211874bbdc8;Affiliate
61df9c87-d12c-4231-9180-a566be41a085;Affiliate
c3fc191e-ef98-4391-bc88-c76ffd170bd4;Affiliate
d1b1aab3-ab93-4c52-be14-b3b5ef21048e;Affiliate
60df4124-6b26-4c50-9b33-bf988db920c1;Affiliate
e726c3ac-b43f-46b2-b99f-dc553b56eb38;Affiliate
6ba6d94b-9fc5-4b9b-981c-00ab25f5c954;Affiliate
7a391f3e-7ca9-4f3e-98ef-59e8e0c3dc5c;Affiliate
0b4b902e-0f95-434f-bfac-05025cbfc976;Affiliate
677516c8-bef9-4f69-8587-51c1d2065459;Affiliate
6b5d4349-7b60-4f76-8196-196a2ee5f736;Affiliate
ec1ee210-9bbe-416c-9af5-8a2944b34b3f;Affiliate
df84003f-e61c-49fa-8572-e693ace8ca2f;Affiliate
ae64e169-a609-4b8e-933b-3c94e0d3190d;Affiliate
a63541df-56bb-4743-a85b-11bb9258fc9a;Affiliate
e92076cb-9b57-4813-a42f-7c7b0dd7a079;Affiliate
4d9c1eec-873c-42b0-a73e-f9de3c55b4bc;Affiliate
61b07e41-ebec-4d81-8179-4dec4817d7d8;Affiliate
33bfde7a-a57c-41c7-be30-529c9acb6996;Affiliate
a8750724-7af8-42a8-a8a8-e31c8deccdde;Affiliate
f59be086-5ec7-4945-931e-c134cc75bea9;Affiliate
7a625c37-fa84-4ed2-8e2f-78d590044977;Affiliate
910b5b85-07bb-419d-a3e9-104169c65173;Affiliate
03bfcc11-6533-4354-b984-8c8e49d6cea0;Affiliate
a190e65f-6f44-4d05-93dd-b54329e43dd4;Affiliate
85fb94d0-36f3-4d4d-b020-348d9b471ae8;Affiliate
474a3c81-5728-4c21-9666-0a89b1ec3001;Affiliate
c4f84d87-1266-4fdc-be0a-cd0d49115afb;Affiliate
f6afc2e1-e8b5-48c6-8d05-32334709fb61;Affiliate
d4102a38-f342-4010-a85d-3a3daeb65cf1;Affiliate
bc60502f-7fc1-42e8-9ec5-c21cc25d4a75;Affiliate
d531db7c-e218-40ee-b6de-2e743faef5ba;Affiliate
efe0e5ef-b3ae-47cd-9d99-2fbb5ee8d6a1;Affiliate
a0736648-4d3c-4dc1-8a8c-4aa4dec32ba0;Affiliate
1f50bb4f-9582-4e65-8797-5677d4d1c78a;Affiliate
adc03d20-315b-4a1b-b249-d0abf27cde77;Affiliate
87f0cb6c-ca13-48a6-abc5-4856c8eb79e0;Affiliate
b6126b97-66a2-41d2-85c5-3212abeb4cc4;Affiliate
6f32cdcc-e42f-4782-badd-bcd7647ef6b3;Affiliate
08ede58d-e35c-4dfd-851a-6e470f23b970;Affiliate
6d89d372-bfed-47dd-9449-063fd6a8b6cb;Affiliate
63b84431-04be-4f2a-a8c4-d31fc215114e;Affiliate
79cd513f-d416-4641-ad29-856538a401ed;Affiliate
6b406fbb-bfa2-4a20-9bc4-7167a4035daf;Affiliate
e76c1de2-f4ff-4ce2-b463-ae562cf8ca9c;Affiliate
f2c2872d-a855-4963-a89b-eab7c3194c8d;Affiliate
99f45676-d2d7-40fb-a7c4-f489bb754cf5;Affiliate
7e403758-c866-4a33-8720-4e0d464488bb;Affiliate
b6406c2e-5789-46c1-aabd-c467ce19191b;Affiliate
5866c430-837c-4db0-807e-c7ff8391d69a;Affiliate
aac8ac75-205d-4391-a532-e033ced05a7b;Affiliate
1d3c415f-7e37-4a0c-af6c-099b7e548b8f;Affiliate
4b5a64ba-b94f-4539-a6c6-2022c34362ba;Affiliate
5d33d226-0111-446f-b30a-9270c1fad402;Affiliate
e4f5d4e9-6691-4c79-8eb6-afe55377b714;Affiliate
4d3bee8c-89c1-40fa-a17a-20a765f7d09d;Affiliate
4bad2e66-64e8-4e97-a7eb-05a106bfc521;Affiliate
f42f925e-9043-4824-9b22-4189ee9cfda8;Affiliate
9151a875-d23d-4d93-b2fb-5346395b5ffb;Affiliate
6b51071e-c26c-4a97-a855-c61a4586b823;Affiliate
bea68a0e-3b71-48e3-9af8-2d0dee7b72a4;Affiliate
91e3e1cd-6a65-4d7c-89f5-87af33edf971;Affiliate
84148f05-dfb6-4c18-8d19-51b13e946d2a;Affiliate
d8988aa9-cd1c-4f18-8f65-264dae87a208;Affiliate
27daf249-4cb5-4e57-9b52-d1d5bb540a0f;Affiliate
b05cf0f3-f82e-491a-b2cd-9c047f356053;Affiliate
f6a4965f-33d0-4e27-9826-867b317cbc70;Affiliate
c975c2d7-7944-49a5-8e28-acf7aef66642;Affiliate
1680658d-f6ce-40b8-8001-193f27796f1e;Affiliate
fec78fcd-3848-4b38-a7a5-708e797bc716;Affiliate
fb21e134-ea99-4cd4-b593-ff603b69741a;Affiliate
95082bb8-7c5a-4d35-9e9a-108159f9ca1d;Affiliate
0fcb65a9-811c-4128-bf8d-960795f5e5f7;Affiliate
1b6d5129-657b-4ebd-a09d-c2e4d37ea830;Affiliate
d2d84419-4e56-4f62-a4db-4a11f1824c8a;Affiliate
36ebe006-9295-4e6a-86fe-ee27da7381e2;Affiliate
8fa9190d-ada5-40ef-9074-99fbe6acd4c1;Affiliate
6af59624-dfb2-4a6c-b7d3-a142147a7c6d;Affiliate
ad9cba80-868e-44ff-a995-6ae7db64f634;Affiliate
7fb362a1-0563-45a9-8d9a-4608ce5f7858;Affiliate
3b3e0664-b478-4b7a-bcf8-cf9057c8eda1;Affiliate
7b99393d-a99f-45b7-9a3b-6f4c24ef4a96;Affiliate
1a087472-0bb1-46d5-a1fa-b8129551f06c;Affiliate
f615b671-930a-46bc-bce0-006f9916ada8;Affiliate
3d10cca6-355f-409b-aaaf-31956b3f993a;Affiliate
0e485223-43a2-4e65-a486-f2f7a96ef9cc;Affiliate
b1dfd798-0d43-4ce6-a896-4d18ae20fb11;Affiliate
f3a815f2-60ba-418d-9634-787e9c43d4d9;Affiliate
36caaa30-c81c-4612-9d81-458ae2ac153a;Affiliate
02cbd85f-e5de-4352-9d50-0101c11cbbc0;Affiliate
123486c8-2512-4281-9124-e999ddb6b740;Affiliate
052c30b4-4967-4bbe-a6fe-f0336b768172;Affiliate
409f545b-e9ba-40e9-bda1-2c3a3c113b17;Affiliate
8155fc8e-399e-4105-a35f-f2563b650b38;Affiliate
4a84bc6c-5895-4786-98c7-f875e73fff7a;Affiliate
80e1685f-6d29-4837-82e5-ea379c67b202;Affiliate
afd463ed-3949-4b2f-a64a-c84d2176083c;Affiliate
ae6af6ac-0397-48b1-aa3e-c8a744a7b72e;Affiliate
202a463d-ed88-48d5-9412-108a5ded0e11;Affiliate
1f2bc1d0-b8a8-46ba-b20d-a704f275451a;Affiliate
124252f4-4e7a-4480-8633-469a189f3863;Affiliate
2180e796-afa2-4d05-b1b5-2481820d7ee7;Affiliate
2ded4a78-9560-40d8-9cf5-90e51ee7e05e;Affiliate
6e93560a-8ed6-4347-a36e-37f8b3367df6;Affiliate
d3fe7ff8-7b6b-42ce-b453-00d29cc87bfa;Affiliate
688838a1-4ba0-47dc-a092-051c853bfee7;Affiliate
cea37a9e-a236-4c67-a5af-c3a27be8d747;Affiliate
d51e28c6-c00e-4ade-a19d-9b8add8f45d5;Affiliate
ce74ae53-77f4-4de5-b3ce-5282a06aa094;Affiliate
66225d49-2a4b-4c06-87bf-6ae7c2f3a255;Affiliate
e52ea19f-3bb7-40a9-9658-87446de1fa8f;Affiliate
7d36771e-6765-43cd-b84e-d5f8d75b8532;Affiliate
89f55f70-1473-47cf-9547-a67dfdc146fd;Affiliate
c71c8825-e044-4f31-9983-b8a24bdbe615;Affiliate
643664f8-9b4b-418a-9c19-f90737158855;Affiliate
d7b78f56-faa3-47ec-a31e-a7c6982c6c07;Affiliate
1b9aa972-71e6-4b59-a4d3-1c2b5c15d9d9;Affiliate
8ba8e3e7-2df7-4581-a281-a2b254539f0a;Affiliate
173e3f1a-b89a-4cc7-bec8-7263f371829b;Affiliate
c720bc3c-44de-411c-9180-0cad00cf6cff;Affiliate
a2d918d9-4506-4099-9cff-64b481997e2b;Affiliate
90179767-f667-4a7c-a382-842c31d10bd7;Affiliate
d63b889a-0b92-42fd-8a57-eb9a0576f035;Affiliate
d20acb32-0b98-4698-a753-47f4e53499b1;Affiliate
ee4e1b4d-6402-42d4-b8c3-a7873ab0ec06;Affiliate
333045ee-f313-40df-ba5c-7aa9851e75aa;Affiliate
53b97fa3-b99f-44a0-99de-590699768ce5;Affiliate
16868fe4-6ac1-4771-ae57-d6d118c3018d;Affiliate
90600e40-b90b-461b-9f8b-07752b0a1476;Affiliate
c139a4fe-dbee-43d9-a3a5-4a6b10798add;Affiliate
267412d3-9550-4abf-971f-d25556a23dfe;Affiliate
f879b551-3d88-452c-b83a-45569bc343ba;Affiliate
ef360be5-6403-4943-90a8-f145c3b44560;Affiliate
36eed3a4-3c28-43fb-95de-dbe9bc47033d;Affiliate
c85f44bd-5993-4173-8751-051aa28d62c0;Affiliate
3278cd06-8c42-4971-a88c-6684026cab7b;Affiliate
6d62a58f-2d03-4e5a-880b-8dc0ad1751a0;Affiliate
4e13f133-3f40-4958-81bb-85d590c231cb;Affiliate
d9efa951-808c-4fd2-8a68-478ae4d54aaa;Affiliate
7ee36945-6f8e-410a-9851-ab673d228db8;Affiliate
7a6442bb-c95d-4541-a0e3-53a1029c8e6c;Affiliate
f7cd966e-8cc9-4ad9-8acf-1b2c66db917c;Affiliate
92053c31-3999-4bd0-94c6-085354582eba;Affiliate
6db46277-520e-46c0-bf81-897d5368cc18;Affiliate
4a1d9fba-5f1f-4810-ac64-335ecaddd96e;Affiliate
634ed41c-0ce9-4c3b-aa60-ca355166a15e;Affiliate
771ecc14-1487-4623-9113-b8585317ed58;Affiliate
4cd32dd1-6b87-4d83-8d3e-43013edd3930;Affiliate
58431e54-6974-4c30-a5a7-1a418d8560f3;Affiliate
29822d45-0666-4459-a391-7a33666e30b9;Affiliate
4b5be49c-00ba-4be4-be58-9eaa32472b5d;Affiliate
89947eea-f83c-49b1-aa18-3ede455f10c0;Affiliate
7d213092-10ad-4756-957d-2891cf8a5966;Affiliate
a585a272-27f7-4e66-8125-5a060a622c62;Affiliate
4732dfa7-e79b-486b-a733-f54c57978885;Affiliate
5648dec9-2a31-46b0-a1de-33592156c509;Affiliate
fa34ca95-9e6d-4494-9d32-2d91f75aeb01;Affiliate
e2502049-c7ce-402a-b8b9-32f874e95d98;Affiliate
6191fef0-a876-4067-a8d8-f232836b852b;Affiliate
253a6792-0918-4480-8d8b-ab5e020d265e;Affiliate
b95e8ecf-7be4-4280-a8f5-abc18e808b2c;Affiliate
268bd17f-4080-47ca-922e-ee44e37173d3;Affiliate
a26466ac-30c7-4f26-91b2-254aab8c60ef;Affiliate
2f82a262-dbd9-4d40-8824-0c41ff1a1167;Affiliate
0260a246-7739-4551-b5d5-76061ca23b18;Affiliate
72be400b-bf8e-4f33-b48e-bc0289916180;Affiliate
0d1927c9-cbf2-403b-8e41-8240c3cbfcbf;Affiliate
b154e298-ad77-4106-a13e-32e39dae3f4a;Affiliate
f73d980a-b1d8-4724-8817-d2fc15f5c3f5;Affiliate
f5aebc47-cb99-45aa-8568-da3ff7e1d997;Affiliate
03833f1f-dc4a-4b6b-b723-4411de74747a;Affiliate
b3e36dc2-4fb8-45ff-81ca-74c7f4dcbe24;Affiliate
8592bda3-05c1-47bf-a9ff-c44f67251c35;Affiliate
cf7cf70b-06d9-4bad-83e8-b8d04d4a8c5a;Affiliate
d8fa3016-619d-41bf-9866-4caef1c4cbcb;Affiliate
