slp:resource_uri;rdfs:label
5cb99edb-bf59-44a1-b652-37194ad17b0d;Affiliate
3d16658c-6b64-4b1e-bc27-ac2acabfdfff;Affiliate
afc255e6-374d-473e-b023-8831d3ce5a38;Affiliate
c478130b-71ab-41d1-997c-cb9e7fa7c445;Affiliate
7a4553d1-c947-4864-8fc2-a48c13bf7525;Affiliate
9050d793-cb9f-44d8-a5f0-432524fc2a5e;Affiliate
034ec732-f79a-4e1e-93c2-963d99cd2d2f;Affiliate
023912a3-7541-43f8-84a8-d8ef2277068e;Affiliate
506986ff-c14c-455e-b5b6-e06b6c4498a8;Affiliate
76fdf1eb-a156-47a8-b2d4-87419da71882;Affiliate
ee355098-7a1d-4c72-b75b-9b2d485c3afd;Affiliate
e4863d78-2606-4ff0-9f59-1bfc698e8c88;Affiliate
270a0358-a1e3-4f5c-aea8-4f9b9d564bfc;Affiliate
6d9be154-9e61-4bc6-a456-cf0b432d5a5b;Affiliate
a1a61d2d-7ba1-4ded-a973-b2d6b1e13286;Affiliate
51b29787-f176-4dd3-bf8a-e34090f0e318;Affiliate
7cbecd5c-364e-454a-baff-080aff7b5640;Affiliate
fd0134cd-d85b-4edd-82f5-61fc114c7721;Affiliate
09e0eb13-bb12-42a5-9075-2ac2ca190af0;Affiliate
5a44136c-ac8b-47ae-b9be-a04ac04c26e1;Affiliate
f1d8fc57-3700-4f07-b629-6fe46bd4b560;Affiliate
7a42e6b6-fef7-4618-89fc-0d0ede3d1ceb;Affiliate
9814e3fc-14ce-497c-8451-5f6d9208101a;Affiliate
b58a9d7c-563c-49a4-9e05-f0cafda1cc3f;Affiliate
5be8cad4-76f7-416c-836f-ce235f62858d;Affiliate
98a1f419-23f5-4c5a-b1ce-a7d7e7e86939;Affiliate
05be669c-1e4c-4f8e-84b9-ac971d722567;Affiliate
df6bdd7e-a002-4786-8fde-c50cfea4083c;Affiliate
c87b3da8-448f-4ca6-835b-0aa82569a046;Affiliate
dd5dc89d-8046-413e-8686-27df17809b16;Affiliate
52346539-761e-4c1c-a5ea-6c5474a950d2;Affiliate
33856425-5414-4b9d-a571-01d6be42d51f;Affiliate
1f76d9b7-9252-45a5-aaba-7f0c8f0396ef;Affiliate
05f12505-34ca-496a-a13e-b14f611895c5;Affiliate
0adcdab3-56c4-4fe3-92b2-76d2a4e5e2a1;Affiliate
8985d4f6-78ff-448c-bcd3-c2eb1147f461;Affiliate
6bccd201-e8df-4401-b224-cd7db470f662;Affiliate
4ddfee22-03d4-427f-84f4-5e06f104f717;Affiliate
92e66cc4-8acd-489d-ab27-fe529896b540;Affiliate
b3a31f10-a5ba-44cd-a836-aa3ff45dad4e;Affiliate
2a41c001-d19f-4424-9b1c-463574fa8dc8;Affiliate
70f7a3a3-9a4e-4eca-8444-77b267ba8b39;Affiliate
ab346ba4-63cf-471e-afb4-6a9d0aeb9f91;Affiliate
1bce8872-059e-4c58-9dbd-0d8ccac7d7e8;Affiliate
fd291365-789e-44e2-819a-e060b77fa208;Affiliate
06006662-d47f-413c-95d8-d90bcbfc38b4;Affiliate
74923a6a-e943-4fa5-82ba-2a5c0c172a50;Affiliate
a562e95d-2ef8-4238-ac54-cd0be0c2d97a;Affiliate
e24892a2-1dc7-4c05-8d8a-c4ba3c696972;Affiliate
