slp:resource_uri;rdfs:label
9249145b-37d6-4390-bc48-a3c0c588e95a;Senador
a8589c3e-5cb5-41e1-b977-bd78f0591df0;Senador
5a3b4334-6245-47be-9aaa-f8fa7dbc3971;Senador
a11480ac-4cb8-420a-acf8-9c38bb38b953;Senador
07073624-dc59-4dc7-afb7-4007c54dfd66;Senador
9197a27a-8416-4da8-89a3-7af82a4d60ad;Senador
64ccef93-c722-44a9-a479-ef9d26a311a7;Senador
a648b526-c12e-455e-bc5d-aabfed1c8ffd;Senador
40d94429-189e-40fd-b51f-0a961e69775b;Senador
0ab36505-d90d-4e32-a262-4c810f58c22e;Senador
51e5dc0f-6990-401f-8c62-bfe98a84d2d4;Senador
21ed57e7-41dc-484c-8a2a-1404124f97d2;Senador
30e26ab3-bab3-47c0-b06f-7a7d9c1e592b;Senador
c7bcad3c-bc7e-4ec2-a101-27053164c30a;Senador
59903c82-ef21-40a5-b4e2-41e8683dc0b2;Senador
f349961a-93e4-4752-a0cc-7d0b702d12e6;Senador
a14c5c09-7cd9-4e04-8cae-b3515f7b6c98;Senador
5d165227-9cd1-4e2b-8532-48191b3aad54;Senador
e1dc87cb-e968-44fd-85dd-4a3fe5c5f569;Senador
caebe1ba-67e5-4308-a299-528de4157463;Senador
0375d550-d6ad-4018-913c-239d899e4519;Senador
1ed3296c-1184-4aae-a762-6344b5bf6199;Senador
82cfdd19-2811-4f4c-9eb8-7ca1b4af5bd8;Senador
6d7881ff-1d19-4fef-a7ac-21a90a5939fc;Senador
0de07317-ab6e-4617-96ed-3e00a3d6fce2;Senador
e633a72d-c261-4e3d-83ac-6ff88f977d4f;Senador
753599f2-dc07-4651-a317-c6dc63d42acb;Senador
27139001-2b4f-4423-ae1a-0f89f66a922e;Senador
15162ead-df6a-4de3-bf15-34f1a2113154;Senador
6d82de24-fc06-4447-ac3a-c302ad9c69eb;Senador
e430a58f-c754-4860-aae6-f8712efb4dd7;Senador
ca9aa01d-45a7-4f61-ab18-6741ca8bbcb5;Senador
d7f4bbca-b8a0-4742-86b9-d5aca7ed802d;Senador
a0ae4a21-4e75-4135-920d-31677b831e06;Senador
4973eca6-2434-49fa-8bb1-935cc7222e31;Senador
8ce70c0f-8bc1-4edd-a071-810bb93b5de0;Senador
d5e69de3-af11-4d47-9640-94a838135500;Senador
5676f198-1d38-40f9-b1ab-38d4bc9e0580;Senador
5361b7a5-6b7a-4c5b-a333-53e72724fb45;Senador
9b5b1c20-86a7-4e86-bcae-6f54a3610293;Senador
bf1fba0e-d032-4a18-88dc-86229f32a81e;Senador
